ETF Name,Issuer,ISIN,CCY,TER(bps),AUM(M),AUM CCY,Date
Amundi MSCI Robotics & AI UCITS ETF Acc,Amundi,LU1861132840,EUR,40.00,1201.81,EUR,01/07/2026
Amundi MSCI New Energy UCITS ETF Dist,Amundi,FR0010524777,EUR,60.00,1186.86,EUR,01/07/2026
Amundi MSCI New Energy UCITS ETF Acc,Amundi,FR0014002CG3,EUR,60.00,1186.86,EUR,01/07/2026
Amundi EUR Corporate Bond Climate Paris Aligned UCITS ETF Acc,Amundi,LU1829219127,EUR,14.00,1146.60,EUR,01/07/2026
Amundi MSCI Europe ESG Selection UCITS ETF Acc,Amundi,LU1940199711,EUR,20.00,1140.85,EUR,01/07/2026
Amundi MSCI Europe ESG Selection UCITS ETF EUR Hedged Acc,Amundi,LU1940199984,EUR,25.00,1140.85,EUR,01/07/2026
Amundi S&P World Information technology Screened UCITS ETF Acc,Amundi,IE000E7EI9P0,EUR,18.00,1130.33,EUR,01/07/2026
Amundi S&P World Information technology Screened UCITS ETF Dist,Amundi,IE000GEHNQU9,EUR,18.00,1130.33,EUR,01/07/2026
Amundi Euro Government Bond 10-15Y UCITS ETF Acc,Amundi,LU1650489385,EUR,15.00,1060.21,EUR,01/07/2026
Amundi Euro Government Bond 10-15Y UCITS ETF Dist,Amundi,LU1650489898,EUR,15.00,1060.21,EUR,01/07/2026
Amundi MSCI Emerging Markets Swap II UCITS ETF EUR Acc,Amundi,FR0010429068,EUR,55.00,1006.02,EUR,01/07/2026
Amundi MSCI Emerging Markets Swap II UCITS ETF USD Acc,Amundi,FR0010435297,USD,55.00,1150.18,USD,01/07/2026
Amundi Russell 2000 UCITS ETF - EUR (C),Amundi,LU1681038672,EUR,35.00,996.39,EUR,01/07/2026
Amundi Russell 2000 UCITS ETF - USD (C),Amundi,LU1681038839,USD,35.00,1139.18,USD,01/07/2026
Amundi S&P World Health Care Screened UCITS ETF Acc,Amundi,IE0006FM6MI8,EUR,18.00,994.62,EUR,01/07/2026
Amundi S&P World Health Care Screened UCITS ETF Dist,Amundi,IE000JKS50V3,EUR,18.00,994.62,EUR,01/07/2026
Amundi MSCI USA Screened UCITS ETF Acc,Amundi,IE000F60HVH9,USD,5.00,1133.08,USD,01/07/2026
Amundi MSCI Emerging Ex China ESG Selection UCITS ETF DR (C),Amundi,LU2345046655,USD,35.00,1130.99,USD,01/07/2026
Amundi USD Corporate Bond ESG UCITS ETF DR (C),Amundi,LU1806495575,USD,14.00,1102.76,USD,01/07/2026
Amundi USD Corporate Bond ESG UCITS ETF DR - Hedged EUR (D),Amundi,LU2297533809,EUR,18.00,964.54,EUR,01/07/2026
Amundi MSCI India Swap UCITS ETF EUR Acc,Amundi,FR0010361683,EUR,85.00,957.91,EUR,01/07/2026
Amundi MSCI India Swap UCITS ETF USD Acc,Amundi,FR0010375766,USD,85.00,1095.18,USD,01/07/2026
Amundi MSCI World Ex EMU UCITS ETF Acc,Amundi,FR0010756114,EUR,35.00,947.45,EUR,01/07/2026
Amundi MSCI World Financials UCITS ETF USD Acc,Amundi,LU0533033071,USD,30.00,1041.78,USD,01/07/2026
Amundi MSCI World Financials UCITS ETF EUR Acc,Amundi,LU0533032859,EUR,30.00,911.21,EUR,01/07/2026
Amundi Euro Government Bond 0-6 M UCITS ETF Acc,Amundi,FR0010754200,EUR,14.00,892.24,EUR,01/07/2026
Amundi STOXX Europe 600 Healthcare UCITS ETF Acc,Amundi,LU1834986900,EUR,30.00,882.16,EUR,01/07/2026
Amundi STOXX Europe 600 Healthcare UCITS ETF Dist,Amundi,LU2082997516,EUR,30.00,882.16,EUR,01/07/2026
Amundi IBEX 35 UCITS ETF Acc,Amundi,FR0010655746,EUR,30.00,872.88,EUR,01/07/2026
Amundi IBEX 35 UCITS ETF Dist,Amundi,FR0010251744,EUR,30.00,872.88,EUR,01/07/2026
Amundi Prime Eurozone UCITS ETF DR (C),Amundi,LU2089238112,EUR,5.00,860.87,EUR,01/07/2026
Amundi Prime Eurozone UCITS ETF DR (D),Amundi,LU1931974429,EUR,5.00,860.87,EUR,01/07/2026
Amundi MSCI Korea UCITS ETF Acc,Amundi,LU1900066975,EUR,45.00,859.12,EUR,01/07/2026
Amundi MSCI World Health Care UCITS ETF EUR Acc,Amundi,LU0533033238,EUR,30.00,834.04,EUR,01/07/2026
Amundi MSCI World Health Care UCITS ETF USD Acc,Amundi,LU0533033311,USD,30.00,953.56,USD,01/07/2026
Amundi Japan Topix UCITS ETF - EUR (C),Amundi,LU1681037609,EUR,20.00,824.64,EUR,01/07/2026
Amundi Japan Topix UCITS ETF - JPY (C),Amundi,LU1681037781,JPY,20.00,153230.91,JPY,01/07/2026
Amundi Japan Topix UCITS ETF - DAILY HEDGED EUR (C),Amundi,LU1681037864,EUR,48.00,824.64,EUR,01/07/2026
Amundi Japan Topix UCITS ETF - DAILY HEDGED USD (C),Amundi,LU1681037948,USD,48.00,942.81,USD,01/07/2026
Amundi Japan Topix UCITS ETF - DAILY HEDGED GBP (C),Amundi,LU1681038086,GBP,48.00,710.35,GBP,01/07/2026
Amundi Japan Topix UCITS ETF - DAILY HEDGED CHF (C),Amundi,LU1681038169,CHF,48.00,760.53,CHF,01/07/2026
Amundi CAC 40 ESG UCITS ETF Acc,Amundi,LU1681046931,EUR,25.00,820.46,EUR,01/07/2026
Amundi CAC 40 ESG UCITS ETF Dist,Amundi,LU1681047079,EUR,25.00,820.46,EUR,01/07/2026
Amundi Euro Government Bond 5-7Y UCITS ETF Acc,Amundi,LU1287023003,EUR,15.00,817.50,EUR,01/07/2026
Amundi Euro Government Bond 5-7Y UCITS ETF Dist,Amundi,LU2090062865,EUR,15.00,817.50,EUR,01/07/2026
Amundi MSCI AC Asia Pacific Ex Japan UCITS ETF Acc,Amundi,LU1900068328,EUR,60.00,809.44,EUR,01/07/2026
Amundi USD Floating Rate Corporate Bond ESG UCITS ETF Acc,Amundi,LU1681040900,USD,18.00,923.99,USD,01/07/2026
Amundi USD Floating Rate Corporate Bond ESG UCITS ETF MXN Hedged Acc,Amundi,LU2098887180,MXN,14.00,16145.65,MXN,01/07/2026
Amundi USD Floating Rate Corporate Bond ESG UCITS ETF EUR Hedged Acc,Amundi,LU1681041031,EUR,20.00,808.18,EUR,01/07/2026
Amundi MSCI World Ex Europe UCITS ETF - EUR (C),Amundi,LU1681045537,EUR,35.00,806.09,EUR,01/07/2026
Amundi FTSE EPRA NAREIT Global UCITS ETF Acc,Amundi,LU1437018838,EUR,24.00,798.63,EUR,01/07/2026
Amundi FTSE EPRA NAREIT Global UCITS ETF Dist,Amundi,LU1737652823,EUR,24.00,798.63,EUR,01/07/2026
Amundi MSCI World Ex USA UCITS ETF Acc,Amundi,IE00085PWS28,USD,15.00,896.30,USD,01/07/2026
Amundi MSCI World Ex USA UCITS ETF Dist,Amundi,IE0009BI8Z04,USD,15.00,896.30,USD,01/07/2026
Amundi Prime Euro Government Bond 0-1Y UCITS ETF Acc,Amundi,LU2233156582,EUR,5.00,774.63,EUR,01/07/2026
Amundi FTSE MIB UCITS ETF Dist,Amundi,FR0010010827,EUR,35.00,768.97,EUR,01/07/2026
Amundi FTSE MIB UCITS ETF Acc,Amundi,FR0014002H76,EUR,35.00,768.97,EUR,01/07/2026
Amundi Italy BTP Government Bond 10Y UCITS ETF Acc,Amundi,LU1598691217,EUR,16.50,762.44,EUR,01/07/2026
Amundi STOXX Europe 600 Basic Resources UCITS ETF Acc,Amundi,LU1834983550,EUR,30.00,752.60,EUR,01/07/2026
Amundi STOXX Europe 600 Basic Resources UCITS ETF Dist,Amundi,LU2082996385,EUR,30.00,752.60,EUR,01/07/2026
Amundi Core FTSE 100 Swap UCITS ETF Acc,Amundi,LU1650492173,GBP,14.00,647.05,GBP,01/07/2026
Amundi Core FTSE 100 Swap UCITS ETF EUR Hedged Acc,Amundi,LU1650492330,EUR,30.00,751.17,EUR,01/07/2026
Amundi Core FTSE 100 Swap UCITS ETF Dist,Amundi,LU1650492256,GBP,14.00,647.05,GBP,01/07/2026
Amundi Core FTSE 100 Swap UCITS ETF USD Hedged Acc,Amundi,LU1650492504,USD,30.00,858.81,USD,01/07/2026
Amundi Global Corporate Bond UCITS ETF USD Hedged Acc,Amundi,LU2924150019,USD,17.00,853.45,USD,01/07/2026
Amundi Global Corporate Bond UCITS ETF USD Hedged Dist,Amundi,LU2996613266,USD,17.00,853.45,USD,01/07/2026
Amundi PEA MSCI USA ESG Selection UCITS ETF - EUR,Amundi,LU1681042864,EUR,35.00,746.27,EUR,01/07/2026
Amundi PEA MSCI USA ESG Selection UCITS ETF - USD,Amundi,LU1681042948,USD,35.00,853.21,USD,01/07/2026
Amundi MSCI USA ESG Selection UCITS ETF Acc,Amundi,IE000PEAJOT0,USD,15.00,814.06,USD,01/07/2026
Amundi MSCI USA ESG Selection UCITS ETF Acc EUR Hedged,Amundi,IE000IP0UC52,EUR,17.00,712.02,EUR,01/07/2026
Amundi UK Government Bond 0-5Y   UCITS ETF Dist,Amundi,LU1439943090,GBP,5.00,598.58,GBP,01/07/2026
Amundi MSCI EM Asia ESG Broad Transition UCITS ETF Acc,Amundi,LU1781541849,USD,25.00,789.89,USD,01/07/2026
Amundi MSCI Switzerland UCITS ETF - CHF (C),Amundi,LU1681044993,CHF,25.00,579.96,CHF,01/07/2026
Amundi MSCI Switzerland UCITS ETF - EUR (C),Amundi,LU1681044720,EUR,25.00,628.85,EUR,01/07/2026
Amundi USD Emerging Markets Government Bond UCITS ETF Acc,Amundi,LU1681041205,USD,25.00,715.95,USD,01/07/2026
Amundi USD Emerging Markets Government Bond UCITS ETF EUR Hedged Dist,Amundi,LU1686831030,EUR,27.00,626.21,EUR,01/07/2026
Amundi USD Emerging Markets Government Bond UCITS ETF Dist,Amundi,LU1686830909,USD,25.00,715.95,USD,01/07/2026
Amundi USD Emerging Markets Government Bond UCITS ETF GBP Hedged Acc,Amundi,LU3307281595,GBP,27.00,539.42,GBP,01/07/2026
Amundi Japan TOPIX II UCITS ETF EUR Dist,Amundi,FR0010245514,EUR,45.00,626.03,EUR,01/07/2026
Amundi Japan TOPIX II UCITS ETF JPY Dist,Amundi,FR0010377028,JPY,45.00,116324.89,JPY,01/07/2026
Amundi Japan TOPIX II UCITS ETF EUR Hedged Dist,Amundi,FR0011475078,EUR,45.00,626.03,EUR,01/07/2026
Amundi MSCI EMU Small Cap ESG Broad Transition UCITS ETF Dist,Amundi,LU1598689153,EUR,40.00,618.20,EUR,01/07/2026
Amundi Gold Miners UCITS ETF Dist,Amundi,LU2611731824,USD,65.00,702.79,USD,01/07/2026
Amundi MSCI Europe UCITS ETF Acc,Amundi,FR0010261198,EUR,25.00,611.54,EUR,01/07/2026
Amundi MSCI Europe Screened UCITS ETF Acc,Amundi,LU3086388124,EUR,12.00,611.25,EUR,01/07/2026
Amundi Core MSCI China A Swap UCITS ETF Dist,Amundi,LU2572256746,USD,25.00,693.21,USD,01/07/2026
Amundi Core MSCI China A Swap UCITS ETF Acc,Amundi,LU3206583901,USD,25.00,693.21,USD,01/07/2026
Amundi MSCI Europe ex Switzerland ESG Broad Transition UCITS ETF Acc,Amundi,LU1681044308,EUR,13.00,599.34,EUR,01/07/2026
Amundi MSCI Eastern Europe Ex Russia UCITS ETF Acc,Amundi,LU1900066462,EUR,50.00,597.07,EUR,01/07/2026
Amundi MSCI Eastern Europe Ex Russia UCITS ETF Dist,Amundi,LU2090063160,EUR,50.00,597.07,EUR,01/07/2026
Amundi MSCI USA SRI Climate Paris Aligned UCITS ETF Acc,Amundi,IE000R85HL30,EUR,18.00,589.25,EUR,01/07/2026
Amundi MSCI USA SRI Climate Paris Aligned UCITS ETF Acc EUR Hedged,Amundi,IE0000U24AJ9,EUR,20.00,589.25,EUR,01/07/2026
Amundi Euro High Yield Bond ESG UCITS ETF Acc,Amundi,LU1681040496,EUR,35.00,570.80,EUR,01/07/2026
Amundi Euro High Yield Bond ESG UCITS ETF Dist,Amundi,LU1215415214,EUR,35.00,570.80,EUR,01/07/2026
Amundi Russell 1000 Growth UCITS ETF Acc,Amundi,IE0005E8B9S4,USD,19.00,644.69,USD,01/07/2026
Amundi Stoxx Europe Defense UCITS ETF Acc,Amundi,LU3038520774,EUR,35.00,563.22,EUR,01/07/2026
Amundi Global Corporate Bond 1-5Y Highest Rated ESG UCITS ETF USD Hedged Acc,Amundi,LU2780870932,USD,18.00,636.35,USD,01/07/2026
Amundi Global Corporate Bond 1-5Y Highest Rated ESG UCITS ETF GBP Hedged Dist,Amundi,LU2780871237,GBP,18.00,479.45,GBP,01/07/2026
Amundi US Treasury Bond 1-3Y UCITS ETF EUR Hedged Dist,Amundi,LU1407887329,EUR,10.00,555.05,EUR,01/07/2026
Amundi US Treasury Bond 1-3Y UCITS ETF Acc,Amundi,LU1407887089,USD,6.00,634.59,USD,01/07/2026
Amundi US Treasury Bond 1-3Y UCITS ETF Dist,Amundi,LU1407887162,USD,6.00,634.59,USD,01/07/2026
Amundi US Treasury Bond 1-3Y UCITS ETF GBP Hedged Dist,Amundi,LU1407887675,GBP,5.00,478.12,GBP,01/07/2026
Amundi US Treasury Bond 1-3Y UCITS ETF HKD Hedged Acc,Amundi,LU2338178218,HKD,10.00,4976.48,HKD,01/07/2026
Amundi US Treasury Bond 1-3Y UCITS ETF MXN Hedged Acc,Amundi,LU2093217771,MXN,10.00,11088.67,MXN,01/07/2026
Amundi MSCI World Momentum Advanced UCITS ETF ACC,Amundi,IE0001FQFU60,USD,25.00,633.37,USD,01/07/2026
Amundi Prime Europe UCITS ETF DR (D),Amundi,LU1931974262,EUR,5.00,550.67,EUR,01/07/2026
Amundi Prime Europe UCITS ETF DR (C),Amundi,LU2089238039,EUR,5.00,550.67,EUR,01/07/2026
Amundi MSCI China UCITS ETF Acc,Amundi,LU1841731745,USD,29.00,629.43,USD,01/07/2026
Amundi MSCI North America ESG Broad Transition UCITS ETF Acc,Amundi,IE000MYCJA42,EUR,15.00,549.92,EUR,01/07/2026
Amundi MSCI North America ESG Broad Transition UCITS ETF Dist,Amundi,IE000MJIXFE0,EUR,15.00,549.92,EUR,01/07/2026
Amundi Stoxx Europe 50 UCITS ETF Acc,Amundi,FR0010790980,EUR,15.00,533.59,EUR,01/07/2026
Amundi EUR Corporate Bond 0-1Y ESG UCITS ETF DR (C),Amundi,LU2300294316,EUR,8.00,530.77,EUR,01/07/2026
Amundi EUR Corporate Bond 0-1Y ESG UCITS ETF DR (D),Amundi,LU1686830065,EUR,8.00,530.77,EUR,01/07/2026
Amundi MSCI USA ESG Selection Extra UCITS ETF DR - USD,Amundi,IE000VML2GZ3,USD,10.00,604.16,USD,01/07/2026
Amundi MSCI USA ESG Selection Extra UCITS ETF DR - USD (D),Amundi,IE0008TKP6O7,USD,15.00,604.16,USD,01/07/2026
Amundi MSCI USA ESG Selection Extra UCITS ETF ACC EUR Hedged,Amundi,IE0004TFW0R5,EUR,17.00,528.44,EUR,01/07/2026
Amundi Core EUR High Yield Bond UCITS ETF GBP Hedged Acc,Amundi,LU3206575048,GBP,17.00,450.30,GBP,01/07/2026
Amundi Core EUR High Yield Bond UCITS ETF Acc,Amundi,LU2970735911,EUR,15.00,522.76,EUR,01/07/2026
Amundi Global Corporate Bond 1-5Y ESG - UCITS ETF DR Hedged GBP (C),Amundi,LU2382233182,GBP,15.00,443.18,GBP,01/07/2026
Amundi Global Corporate Bond 1-5Y ESG UCITS ETF DR (C),Amundi,LU1525418726,USD,20.00,588.21,USD,01/07/2026
Amundi MSCI Japan SRI Climate Paris Aligned UCITS ETF DR - Hedged EUR (C),Amundi,LU2269164310,EUR,20.00,487.48,EUR,01/07/2026
Amundi MSCI Japan SRI Climate Paris Aligned UCITS ETF DR (C),Amundi,LU2233156749,JPY,18.00,90581.29,JPY,01/07/2026
Amundi MSCI Japan SRI Climate Paris Aligned UCITS ETF DR - Hedged USD (C),Amundi,LU1646359882,USD,20.00,557.34,USD,01/07/2026
Amundi MSCI Japan SRI Climate Paris Aligned UCITS ETF DR - Hedged GBP (C),Amundi,LU1646359619,GBP,20.00,419.92,GBP,01/07/2026
Amundi MSCI Japan SRI Climate Paris Aligned UCITS ETF DR - Hedged EUR (D),Amundi,LU1646360542,EUR,20.00,487.48,EUR,01/07/2026
Amundi MSCI Japan SRI Climate Paris Aligned UCITS ETF DR - Hedged CHF (C),Amundi,LU1646360039,CHF,20.00,449.58,CHF,01/07/2026
Amundi MSCI Pacific Ex Japan SRI Climate Paris Aligned UCITS ETF DR - EUR (C),Amundi,LU1602144906,EUR,45.00,487.23,EUR,01/07/2026
Amundi MSCI Pacific Ex Japan SRI Climate Paris Aligned UCITS ETF DR - EUR (D),Amundi,LU2402389261,EUR,45.00,487.23,EUR,01/07/2026
Amundi MSCI Pacific Ex Japan SRI Climate Paris Aligned UCITS ETF DR - USD (C),Amundi,LU1602145036,USD,20.00,557.05,USD,01/07/2026
Amundi MSCI Pacific Ex Japan SRI Climate Paris Aligned UCITS ETF DR - GBP (D),Amundi,LU2469335298,GBP,15.00,419.70,GBP,01/07/2026
Amundi MSCI World IMI Value Advanced UCITS ETF ACC,Amundi,IE000AZV0AS3,USD,25.00,550.20,USD,01/07/2026
Amundi MSCI World Small Cap ESG Broad Transition UCITS ETF ACC,Amundi,IE000UZZ5D45,USD,25.00,546.02,USD,01/07/2026
Amundi US Treasury Bond Long Dated UCITS ETF Dist,Amundi,LU1407890620,USD,6.00,541.04,USD,01/07/2026
Amundi US Treasury Bond Long Dated UCITS ETF EUR Hedged Dist,Amundi,LU1407890976,EUR,10.00,473.23,EUR,01/07/2026
Amundi US Treasury Bond Long Dated UCITS ETF Acc,Amundi,LU1407890547,USD,6.00,541.04,USD,01/07/2026
Amundi US Treasury Bond Long Dated UCITS ETF GBP Hedged Dist,Amundi,LU1407891271,GBP,6.00,407.64,GBP,01/07/2026
Amundi US Treasury Bond Long Dated UCITS ETF HKD Hedged Acc,Amundi,LU2338178648,HKD,10.00,4242.84,HKD,01/07/2026
Amundi DJ Global Titans 50 UCITS ETF Dist,Amundi,FR0007075494,EUR,40.00,460.95,EUR,01/07/2026
Amundi MSCI China ESG Selection Extra UCITS ETF Acc,Amundi,LU1900068914,EUR,65.00,455.90,EUR,01/07/2026
Amundi MSCI China ESG Selection Extra UCITS ETF Dist,Amundi,LU1900067940,EUR,65.00,455.90,EUR,01/07/2026
Amundi MSCI World Minimum Volatility Advanced UCITS ETF ACC,Amundi,IE0001DKJVC2,USD,25.00,519.65,USD,01/07/2026
Amundi Stoxx Europe Select Dividend 30 - UCITS ETF Dist,Amundi,LU1812092168,EUR,30.00,449.38,EUR,01/07/2026
Amundi MSCI Pacific Ex Japan UCITS ETF Dist,Amundi,LU1220245556,USD,12.00,513.42,USD,01/07/2026
Amundi MSCI Europe High Dividend Factor UCITS ETF - EUR (C),Amundi,LU1681041973,EUR,23.00,444.30,EUR,01/07/2026
Amundi MSCI AC Asia Ex Japan UCITS ETF Acc,Amundi,LU1900068161,EUR,50.00,433.08,EUR,01/07/2026
Amundi MSCI Greece UCITS ETF Dist,Amundi,FR0010405431,EUR,55.00,422.93,EUR,01/07/2026
Amundi Global Luxury UCITS ETF EUR Acc,Amundi,LU1681048630,EUR,25.00,422.65,EUR,01/07/2026
Amundi Global Luxury UCITS ETF USD Acc,Amundi,LU1681048713,USD,25.00,483.22,USD,01/07/2026
Amundi STOXX Europe 600 Industrials UCITS ETF Acc,Amundi,LU1834987890,EUR,30.00,410.36,EUR,01/07/2026
Amundi STOXX Europe 600 Industrials UCITS ETF Dist,Amundi,LU2082997789,EUR,30.00,410.36,EUR,01/07/2026
Amundi Global Aggregate Green Bond UCITS ETF Acc,Amundi,LU1563454310,EUR,25.00,408.39,EUR,01/07/2026
Amundi Global Aggregate Green Bond UCITS ETF EUR Hedged Acc,Amundi,LU1563454823,EUR,30.00,408.39,EUR,01/07/2026
Amundi Global Aggregate Green Bond UCITS ETF CHF Hedged Acc,Amundi,LU1563455713,CHF,30.00,376.64,CHF,01/07/2026
Amundi Global Aggregate Green Bond UCITS ETF GBP Hedged Dist,Amundi,LU1563455630,GBP,30.00,351.79,GBP,01/07/2026
Amundi Global Aggregate Green Bond UCITS ETF Dist,Amundi,LU1563454401,EUR,25.00,408.39,EUR,01/07/2026
Amundi Dow Jones Industrial Average UCITS ETF Dist,Amundi,FR0007056841,EUR,50.00,406.72,EUR,01/07/2026
Amundi S&P World Materials Screened UCITS ETF Acc,Amundi,IE000FCGBU62,EUR,18.00,399.80,EUR,01/07/2026
Amundi S&P World Materials Screened UCITS ETF Dist,Amundi,IE000WP7CVZ7,EUR,18.00,399.80,EUR,01/07/2026
Amundi EUR Short Term High Yield Corporate Bond ESG UCITS ETF Dist,Amundi,LU1617164998,EUR,30.00,378.55,EUR,01/07/2026
Amundi EUR Short Term High Yield Corporate Bond ESG UCITS ETF Acc,Amundi,LU3277835305,EUR,30.00,378.55,EUR,01/07/2026
Amundi S&P World Industrials Screened UCITS ETF Acc,Amundi,IE000LTA2082,EUR,18.00,373.63,EUR,01/07/2026
Amundi S&P World Industrials Screened UCITS ETF Dist,Amundi,IE00026BEVM6,EUR,18.00,373.63,EUR,01/07/2026
Amundi Core GBP Corporate Bond UCITS ETF Dist,Amundi,LU3122198321,GBP,10.00,317.19,GBP,01/07/2026
Amundi Prime UK Mid & Small Cap UCITS ETF DR - GBP (D),Amundi,LU2182388152,GBP,5.00,312.60,GBP,01/07/2026
Amundi MSCI EMU High Dividend UCITS ETF Acc,Amundi,FR0010717090,EUR,30.00,345.66,EUR,01/07/2026
Amundi MSCI Europe Value Factor UCITS ETF - EUR (C),Amundi,LU1681042518,EUR,23.00,343.52,EUR,01/07/2026
Amundi MSCI Brazil UCITS ETF Acc,Amundi,LU1900066207,EUR,65.00,340.85,EUR,01/07/2026
Amundi EUR High Yield Corporate Bond ESG UCITS ETF Dist,Amundi,LU1812090543,EUR,25.00,328.02,EUR,01/07/2026
Amundi EUR High Yield Corporate Bond ESG UCITS ETF Acc,Amundi,LU2346257210,EUR,25.00,328.02,EUR,01/07/2026
Amundi Global Aggregate Bond ESG - UCITS ETF DR Hedged EUR (C),Amundi,LU2439733507,EUR,16.00,325.61,EUR,01/07/2026
Amundi Global Aggregate Bond ESG UCITS ETF DR (C),Amundi,LU2439734141,USD,14.00,372.27,USD,01/07/2026
Amundi Global Aggregate Bond ESG UCITS ETF DR - Hedged USD (C),Amundi,LU2469335611,USD,16.00,372.27,USD,01/07/2026
Amundi Euro Government Green Bond   UCITS ETF Acc,Amundi,LU2356220926,EUR,20.00,318.76,EUR,01/07/2026
Amundi MSCI Nordic UCITS ETF - EUR (C),Amundi,LU1681044647,EUR,25.00,305.24,EUR,01/07/2026
Amundi MSCI Europe Small Cap ESG Broad Transition UCITS ETF Dist,Amundi,LU2572257470,EUR,23.00,297.17,EUR,01/07/2026
Amundi MSCI Europe Small Cap ESG Broad Transition UCITS ETF Acc,Amundi,LU1681041544,EUR,23.00,297.17,EUR,01/07/2026
Amundi MSCI EMU Climate Paris Aligned UCITS ETF Acc,Amundi,LU2182388582,EUR,15.00,292.78,EUR,01/07/2026
Amundi JPX-Nikkei 400 UCITS ETF - DAILY HEDGED USD (C),Amundi,LU1681039217,USD,18.00,324.75,USD,01/07/2026
Amundi JPX-Nikkei 400 UCITS ETF - DAILY HEDGED EUR (C),Amundi,LU1681039134,EUR,18.00,284.05,EUR,01/07/2026
Amundi JPX-Nikkei 400 UCITS ETF - EUR (C),Amundi,LU1681038912,EUR,18.00,284.05,EUR,01/07/2026
Amundi JPX-Nikkei 400 UCITS ETF - JPY (C),Amundi,LU1681039050,JPY,18.00,52780.60,JPY,01/07/2026
Amundi JPX-Nikkei 400 UCITS ETF - DAILY HEDGED GBP (C),Amundi,LU1681039308,GBP,18.00,244.68,GBP,01/07/2026
Amundi JPX-Nikkei 400 UCITS ETF - DAILY HEDGED CHF (C),Amundi,LU1681047665,CHF,18.00,261.96,CHF,01/07/2026
Amundi Euro Highest Rated Macro-Weighted Government Bond 1-3Y UCITS ETF Acc,Amundi,LU1829219556,EUR,16.50,278.62,EUR,01/07/2026
Amundi Euro Government Bond 25+Y UCITS ETF Acc,Amundi,LU1686832194,EUR,7.00,276.37,EUR,01/07/2026
Amundi Euro Government Bond 25+Y UCITS ETF Dist,Amundi,LU1686832277,EUR,7.00,276.37,EUR,01/07/2026
Amundi Euro Government Bond 25+Y UCITS ETF USD Hedged Acc,Amundi,LU2891727930,USD,9.00,315.97,USD,01/07/2026
Amundi Euro Government Bond 25+Y UCITS ETF GBP Hedged Dist,Amundi,LU2891728078,GBP,9.00,238.06,GBP,01/07/2026
Amundi US Treasury Bond 3-7Y UCITS ETF Acc,Amundi,LU1407888723,USD,6.00,315.17,USD,01/07/2026
Amundi US Treasury Bond 3-7Y UCITS ETF Dist,Amundi,LU1407888996,USD,6.00,315.17,USD,01/07/2026
Amundi US Treasury Bond 3-7Y UCITS ETF GBP Hedged Dist,Amundi,LU1407889457,GBP,6.00,237.46,GBP,01/07/2026
Amundi S&P World Consumer Discretionary Screened UCITS ETF Acc,Amundi,IE000NM0ALX6,EUR,18.00,275.48,EUR,01/07/2026
Amundi S&P World Consumer Discretionary Screened UCITS ETF Dist,Amundi,IE00061J0RC6,EUR,18.00,275.48,EUR,01/07/2026
Amundi MSCI Europe Quality Factor UCITS ETF - EUR (C),Amundi,LU1681041890,EUR,23.00,274.75,EUR,01/07/2026
Amundi Euro Highest Rated Macro-Weighted Government Bond UCITS ETF Acc,Amundi,LU1287023342,EUR,16.50,272.60,EUR,01/07/2026
Amundi Global Aggregate Bond 1-5Y ESG UCITS ETF DR - Hedged EUR (C),Amundi,LU2470620845,EUR,16.00,266.05,EUR,01/07/2026
Amundi Global Aggregate Bond 1-5Y ESG UCITS ETF Hedged CHF (C),Amundi,LU2606055775,CHF,16.00,245.37,CHF,01/07/2026
Amundi Global Aggregate Bond 1-5Y ESG UCITS ETF DR - USD (C),Amundi,LU2470620761,USD,14.00,304.18,USD,01/07/2026
Amundi MSCI Europe Growth UCITS ETF Acc,Amundi,LU1681042435,EUR,35.00,263.24,EUR,01/07/2026
Amundi MSCI Europe Growth UCITS ETF Dist,Amundi,LU1598688189,EUR,35.00,263.24,EUR,01/07/2026
Amundi MSCI China Tech UCITS ETF EUR,Amundi,LU1681043912,EUR,55.00,261.17,EUR,01/07/2026
Amundi MSCI China Tech UCITS ETF USD,Amundi,LU1681044050,USD,55.00,298.59,USD,01/07/2026
Amundi STOXX Europe 600 Technology UCITS ETF Acc,Amundi,LU1834988518,EUR,30.00,260.62,EUR,01/07/2026
Amundi STOXX Europe 600 Technology UCITS ETF Dist,Amundi,LU2082998837,EUR,30.00,260.62,EUR,01/07/2026
Amundi MSCI EMU Value Factor UCITS ETF Dist,Amundi,LU1598690169,EUR,40.00,249.21,EUR,01/07/2026
Amundi S&P World Consumer Staples Screened UCITS ETF Acc,Amundi,IE000ZIJ5B20,EUR,18.00,248.17,EUR,01/07/2026
Amundi S&P World Consumer Staples Screened UCITS ETF Dist,Amundi,IE0005NYD352,EUR,18.00,248.17,EUR,01/07/2026
Amundi S&P World Communication Services Screened UCITS ETF Acc,Amundi,IE000EFHIFG3,EUR,18.00,246.47,EUR,01/07/2026
Amundi S&P World Communication Services Screened UCITS ETF Dist,Amundi,IE000ANYHV73,EUR,18.00,246.47,EUR,01/07/2026
Amundi STOXX Europe 600 Utilities UCITS ETF Acc,Amundi,LU1834988864,EUR,30.00,235.91,EUR,01/07/2026
Amundi STOXX Europe 600 Utilities UCITS ETF Dist,Amundi,LU2082999215,EUR,30.00,235.91,EUR,01/07/2026
