Workbook Provider,ISIN,DistinctISINCount,Status,Latest Provider Hits,Repo File Hit Count,Repo File Samples
JPMorgan ETF,IE0003KQ8JX1,121,present_in_latest,jpmorgan,8,C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\jpmorgan\2026-06-23\jpmorgan_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\jpmorgan\2026-06-24\jpmorgan_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\jpmorgan\2026-06-25\jpmorgan_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\jpmorgan\2026-06-28\jpmorgan_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\jpmorgan\2026-06-29\jpmorgan_selected_fields.csv
JPMorgan ETF,IE0003UN5CT1,121,present_in_latest,jpmorgan,8,C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\jpmorgan\2026-06-23\jpmorgan_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\jpmorgan\2026-06-24\jpmorgan_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\jpmorgan\2026-06-25\jpmorgan_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\jpmorgan\2026-06-28\jpmorgan_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\jpmorgan\2026-06-29\jpmorgan_selected_fields.csv
JPMorgan ETF,IE0003UVYC20,121,present_in_latest,jpmorgan,8,C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\jpmorgan\2026-06-23\jpmorgan_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\jpmorgan\2026-06-24\jpmorgan_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\jpmorgan\2026-06-25\jpmorgan_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\jpmorgan\2026-06-28\jpmorgan_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\jpmorgan\2026-06-29\jpmorgan_selected_fields.csv
JPMorgan ETF,IE00049TNTV6,121,present_in_latest,jpmorgan,8,C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\jpmorgan\2026-06-23\jpmorgan_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\jpmorgan\2026-06-24\jpmorgan_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\jpmorgan\2026-06-25\jpmorgan_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\jpmorgan\2026-06-28\jpmorgan_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\jpmorgan\2026-06-29\jpmorgan_selected_fields.csv
JPMorgan ETF,IE0005CH3U28,121,present_in_latest,jpmorgan,8,C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\jpmorgan\2026-06-23\jpmorgan_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\jpmorgan\2026-06-24\jpmorgan_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\jpmorgan\2026-06-25\jpmorgan_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\jpmorgan\2026-06-28\jpmorgan_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\jpmorgan\2026-06-29\jpmorgan_selected_fields.csv
JPMorgan ETF,IE0005FKEK99,121,missing_in_repo,,0,
JPMorgan ETF,IE0005NMTKY4,121,present_in_latest,jpmorgan,8,C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\jpmorgan\2026-06-23\jpmorgan_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\jpmorgan\2026-06-24\jpmorgan_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\jpmorgan\2026-06-25\jpmorgan_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\jpmorgan\2026-06-28\jpmorgan_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\jpmorgan\2026-06-29\jpmorgan_selected_fields.csv
JPMorgan ETF,IE0005S7BIT0,121,present_in_latest,jpmorgan,8,C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\jpmorgan\2026-06-23\jpmorgan_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\jpmorgan\2026-06-24\jpmorgan_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\jpmorgan\2026-06-25\jpmorgan_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\jpmorgan\2026-06-28\jpmorgan_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\jpmorgan\2026-06-29\jpmorgan_selected_fields.csv
JPMorgan ETF,IE00064KQDB3,121,present_in_latest,jpmorgan,8,C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\jpmorgan\2026-06-23\jpmorgan_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\jpmorgan\2026-06-24\jpmorgan_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\jpmorgan\2026-06-25\jpmorgan_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\jpmorgan\2026-06-28\jpmorgan_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\jpmorgan\2026-06-29\jpmorgan_selected_fields.csv
JPMorgan ETF,IE00064TWYK9,121,present_in_latest,jpmorgan,8,C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\jpmorgan\2026-06-23\jpmorgan_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\jpmorgan\2026-06-24\jpmorgan_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\jpmorgan\2026-06-25\jpmorgan_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\jpmorgan\2026-06-28\jpmorgan_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\jpmorgan\2026-06-29\jpmorgan_selected_fields.csv
JPMorgan ETF,IE00069JGT58,121,present_in_latest,jpmorgan,8,C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\jpmorgan\2026-06-23\jpmorgan_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\jpmorgan\2026-06-24\jpmorgan_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\jpmorgan\2026-06-25\jpmorgan_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\jpmorgan\2026-06-28\jpmorgan_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\jpmorgan\2026-06-29\jpmorgan_selected_fields.csv
JPMorgan ETF,IE0006MM8VN6,121,present_in_latest,jpmorgan,8,C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\jpmorgan\2026-06-23\jpmorgan_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\jpmorgan\2026-06-24\jpmorgan_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\jpmorgan\2026-06-25\jpmorgan_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\jpmorgan\2026-06-28\jpmorgan_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\jpmorgan\2026-06-29\jpmorgan_selected_fields.csv
JPMorgan ETF,IE0006UQKVQ0,121,present_in_latest,jpmorgan,8,C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\jpmorgan\2026-06-23\jpmorgan_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\jpmorgan\2026-06-24\jpmorgan_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\jpmorgan\2026-06-25\jpmorgan_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\jpmorgan\2026-06-28\jpmorgan_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\jpmorgan\2026-06-29\jpmorgan_selected_fields.csv
JPMorgan ETF,IE000783LRG9,121,present_in_latest,jpmorgan,8,C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\jpmorgan\2026-06-23\jpmorgan_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\jpmorgan\2026-06-24\jpmorgan_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\jpmorgan\2026-06-25\jpmorgan_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\jpmorgan\2026-06-28\jpmorgan_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\jpmorgan\2026-06-29\jpmorgan_selected_fields.csv
JPMorgan ETF,IE0007ILCZU4,121,present_in_latest,jpmorgan,8,C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\jpmorgan\2026-06-23\jpmorgan_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\jpmorgan\2026-06-24\jpmorgan_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\jpmorgan\2026-06-25\jpmorgan_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\jpmorgan\2026-06-28\jpmorgan_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\jpmorgan\2026-06-29\jpmorgan_selected_fields.csv
JPMorgan ETF,IE00081SF8K7,121,present_in_latest,jpmorgan,8,C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\jpmorgan\2026-06-23\jpmorgan_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\jpmorgan\2026-06-24\jpmorgan_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\jpmorgan\2026-06-25\jpmorgan_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\jpmorgan\2026-06-28\jpmorgan_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\jpmorgan\2026-06-29\jpmorgan_selected_fields.csv
JPMorgan ETF,IE0008QIFH42,121,present_in_latest,jpmorgan,8,C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\jpmorgan\2026-06-23\jpmorgan_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\jpmorgan\2026-06-24\jpmorgan_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\jpmorgan\2026-06-25\jpmorgan_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\jpmorgan\2026-06-28\jpmorgan_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\jpmorgan\2026-06-29\jpmorgan_selected_fields.csv
JPMorgan ETF,IE00098S8RU7,121,present_in_latest,jpmorgan,8,C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\jpmorgan\2026-06-23\jpmorgan_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\jpmorgan\2026-06-24\jpmorgan_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\jpmorgan\2026-06-25\jpmorgan_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\jpmorgan\2026-06-28\jpmorgan_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\jpmorgan\2026-06-29\jpmorgan_selected_fields.csv
JPMorgan ETF,IE0009YQE5W1,121,present_in_latest,jpmorgan,8,C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\jpmorgan\2026-06-23\jpmorgan_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\jpmorgan\2026-06-24\jpmorgan_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\jpmorgan\2026-06-25\jpmorgan_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\jpmorgan\2026-06-28\jpmorgan_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\jpmorgan\2026-06-29\jpmorgan_selected_fields.csv
JPMorgan ETF,IE000A7N3IV0,121,present_in_latest,jpmorgan,8,C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\jpmorgan\2026-06-23\jpmorgan_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\jpmorgan\2026-06-24\jpmorgan_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\jpmorgan\2026-06-25\jpmorgan_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\jpmorgan\2026-06-28\jpmorgan_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\jpmorgan\2026-06-29\jpmorgan_selected_fields.csv
JPMorgan ETF,IE000A9QKUV7,121,present_in_latest,jpmorgan,8,C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\jpmorgan\2026-06-23\jpmorgan_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\jpmorgan\2026-06-24\jpmorgan_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\jpmorgan\2026-06-25\jpmorgan_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\jpmorgan\2026-06-28\jpmorgan_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\jpmorgan\2026-06-29\jpmorgan_selected_fields.csv
JPMorgan ETF,IE000ANHU3J3,121,present_in_latest,jpmorgan,8,C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\jpmorgan\2026-06-23\jpmorgan_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\jpmorgan\2026-06-24\jpmorgan_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\jpmorgan\2026-06-25\jpmorgan_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\jpmorgan\2026-06-28\jpmorgan_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\jpmorgan\2026-06-29\jpmorgan_selected_fields.csv
JPMorgan ETF,IE000BS9KP42,121,present_in_latest,jpmorgan,8,C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\jpmorgan\2026-06-23\jpmorgan_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\jpmorgan\2026-06-24\jpmorgan_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\jpmorgan\2026-06-25\jpmorgan_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\jpmorgan\2026-06-28\jpmorgan_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\jpmorgan\2026-06-29\jpmorgan_selected_fields.csv
JPMorgan ETF,IE000BXC49I6,121,present_in_latest,jpmorgan,8,C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\jpmorgan\2026-06-23\jpmorgan_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\jpmorgan\2026-06-24\jpmorgan_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\jpmorgan\2026-06-25\jpmorgan_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\jpmorgan\2026-06-28\jpmorgan_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\jpmorgan\2026-06-29\jpmorgan_selected_fields.csv
JPMorgan ETF,IE000C3S79I0,121,present_in_latest,jpmorgan,8,C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\jpmorgan\2026-06-23\jpmorgan_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\jpmorgan\2026-06-24\jpmorgan_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\jpmorgan\2026-06-25\jpmorgan_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\jpmorgan\2026-06-28\jpmorgan_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\jpmorgan\2026-06-29\jpmorgan_selected_fields.csv
JPMorgan ETF,IE000CF2JI38,121,present_in_latest,jpmorgan,8,C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\jpmorgan\2026-06-23\jpmorgan_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\jpmorgan\2026-06-24\jpmorgan_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\jpmorgan\2026-06-25\jpmorgan_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\jpmorgan\2026-06-28\jpmorgan_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\jpmorgan\2026-06-29\jpmorgan_selected_fields.csv
JPMorgan ETF,IE000CJUN9X7,121,present_in_latest,jpmorgan,8,C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\jpmorgan\2026-06-23\jpmorgan_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\jpmorgan\2026-06-24\jpmorgan_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\jpmorgan\2026-06-25\jpmorgan_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\jpmorgan\2026-06-28\jpmorgan_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\jpmorgan\2026-06-29\jpmorgan_selected_fields.csv
JPMorgan ETF,IE000CYGD0V1,121,present_in_latest,jpmorgan,8,C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\jpmorgan\2026-06-23\jpmorgan_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\jpmorgan\2026-06-24\jpmorgan_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\jpmorgan\2026-06-25\jpmorgan_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\jpmorgan\2026-06-28\jpmorgan_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\jpmorgan\2026-06-29\jpmorgan_selected_fields.csv
JPMorgan ETF,IE000D9DX847,121,present_in_latest,jpmorgan,8,C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\jpmorgan\2026-06-23\jpmorgan_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\jpmorgan\2026-06-24\jpmorgan_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\jpmorgan\2026-06-25\jpmorgan_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\jpmorgan\2026-06-28\jpmorgan_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\jpmorgan\2026-06-29\jpmorgan_selected_fields.csv
JPMorgan ETF,IE000DS9ZCL4,121,present_in_latest,jpmorgan,8,C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\jpmorgan\2026-06-23\jpmorgan_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\jpmorgan\2026-06-24\jpmorgan_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\jpmorgan\2026-06-25\jpmorgan_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\jpmorgan\2026-06-28\jpmorgan_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\jpmorgan\2026-06-29\jpmorgan_selected_fields.csv
JPMorgan ETF,IE000DTA2ZH9,121,present_in_latest,jpmorgan,8,C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\jpmorgan\2026-06-23\jpmorgan_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\jpmorgan\2026-06-24\jpmorgan_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\jpmorgan\2026-06-25\jpmorgan_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\jpmorgan\2026-06-28\jpmorgan_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\jpmorgan\2026-06-29\jpmorgan_selected_fields.csv
JPMorgan ETF,IE000EY5U730,121,present_in_latest,jpmorgan,8,C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\jpmorgan\2026-06-23\jpmorgan_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\jpmorgan\2026-06-24\jpmorgan_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\jpmorgan\2026-06-25\jpmorgan_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\jpmorgan\2026-06-28\jpmorgan_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\jpmorgan\2026-06-29\jpmorgan_selected_fields.csv
JPMorgan ETF,IE000FYTRRJ6,121,present_in_latest,jpmorgan,8,C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\jpmorgan\2026-06-23\jpmorgan_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\jpmorgan\2026-06-24\jpmorgan_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\jpmorgan\2026-06-25\jpmorgan_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\jpmorgan\2026-06-28\jpmorgan_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\jpmorgan\2026-06-29\jpmorgan_selected_fields.csv
JPMorgan ETF,IE000HFXP0D2,121,present_in_latest,jpmorgan,8,C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\jpmorgan\2026-06-23\jpmorgan_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\jpmorgan\2026-06-24\jpmorgan_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\jpmorgan\2026-06-25\jpmorgan_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\jpmorgan\2026-06-28\jpmorgan_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\jpmorgan\2026-06-29\jpmorgan_selected_fields.csv
JPMorgan ETF,IE000HZSZFP6,121,missing_in_repo,,0,
JPMorgan ETF,IE000IEOQSJ3,121,present_in_latest,jpmorgan,8,C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\jpmorgan\2026-06-23\jpmorgan_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\jpmorgan\2026-06-24\jpmorgan_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\jpmorgan\2026-06-25\jpmorgan_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\jpmorgan\2026-06-28\jpmorgan_selected_fields.csv; C:\Users\Bochra\OneDrive\Desktop\etf-extractor\providers\jpmorgan\2026-06-29\jpmorgan_selected_fields.csv
