ETF Name,Issuer,ISIN,CCY,TER(bps),AUM(M),AUM CCY,Date
L&G Multi-Strategy Enhanced Commodities UCITS ETF,L&G,IE00022GJEG1,EUR,35,2468.14,EUR,08/07/2026
L&G Artificial Intelligence UCITS ETF,L&G,IE00BK5BCD43,GBP,49,2032.49,USD,08/07/2026
L&G Artificial Intelligence UCITS ETF,L&G,IE00BK5BCD43,USD,49,2032.49,USD,08/07/2026
L&G Artificial Intelligence UCITS ETF,L&G,IE00BK5BCD43,EUR,49,2032.49,USD,08/07/2026
L&G Artificial Intelligence UCITS ETF,L&G,IE00BK5BCD43,CHF,49,2032.49,USD,08/07/2026
L&G Artificial Intelligence UCITS ETF,L&G,IE00BK5BCD43,MXN,49,2032.49,USD,08/07/2026
L&G Healthcare Technology & Innovation UCITS ETF,L&G,IE00BK5BC677,GBP,49,271.41,USD,08/07/2026
L&G Healthcare Technology & Innovation UCITS ETF,L&G,IE00BK5BC677,USD,49,271.41,USD,08/07/2026
L&G Healthcare Technology & Innovation UCITS ETF,L&G,IE00BK5BC677,EUR,49,271.41,USD,08/07/2026
L&G Healthcare Technology & Innovation UCITS ETF,L&G,IE00BK5BC677,CHF,49,271.41,USD,08/07/2026
L&G Clean Water UCITS ETF,L&G,IE00BK5BC891,GBP,49,717.27,USD,08/07/2026
L&G Clean Water UCITS ETF,L&G,IE00BK5BC891,USD,49,717.27,USD,08/07/2026
L&G Clean Water UCITS ETF,L&G,IE00BK5BC891,EUR,49,717.27,USD,08/07/2026
L&G Clean Water UCITS ETF,L&G,IE00BK5BC891,CHF,49,717.27,USD,08/07/2026
L&G Clean Water UCITS ETF,L&G,IE00BK5BC891,MXN,49,717.27,USD,08/07/2026
L&G MSCI Europe Select UCITS ETF,L&G,IE00BKLTRN76,EUR,10,635.58,EUR,08/07/2026
L&G MSCI Europe Select UCITS ETF,L&G,IE00BKLTRN76,GBP,10,635.58,EUR,08/07/2026
L&G MSCI Europe Select UCITS ETF,L&G,IE00BKLTRN76,CHF,10,635.58,EUR,08/07/2026
L&G US ESG Paris Aligned UCITS ETF,L&G,IE00BKLWY790,GBP,12,205.13,USD,08/07/2026
L&G US ESG Paris Aligned UCITS ETF,L&G,IE00BKLWY790,USD,12,205.13,USD,08/07/2026
L&G US ESG Paris Aligned UCITS ETF,L&G,IE00BKLWY790,EUR,12,205.13,USD,08/07/2026
L&G US ESG Paris Aligned UCITS ETF,L&G,IE00BKLWY790,CHF,12,205.13,USD,08/07/2026
L&G Clean Energy UCITS ETF,L&G,IE00BK5BCH80,GBP,49,870.59,USD,08/07/2026
L&G Clean Energy UCITS ETF,L&G,IE00BK5BCH80,USD,49,870.59,USD,08/07/2026
L&G Clean Energy UCITS ETF,L&G,IE00BK5BCH80,EUR,49,870.59,USD,08/07/2026
L&G Clean Energy UCITS ETF,L&G,IE00BK5BCH80,CHF,49,870.59,USD,08/07/2026
L&G Clean Energy UCITS ETF,L&G,IE00BK5BCH80,MXN,49,870.59,USD,08/07/2026
L&G UK Gilt 0-5 Year UCITS ETF,L&G,IE00BLRPQK69,GBP,6,268.45,GBP,08/07/2026
L&G China CNY Bond UCITS ETF,L&G,IE000F472DU7,EUR,30,95.03,EUR,08/07/2026
L&G China CNY Bond UCITS ETF,L&G,IE00BLRPQL76,GBP,30,108.65,USD,08/07/2026
L&G China CNY Bond UCITS ETF,L&G,IE00BLRPQL76,USD,30,108.65,USD,08/07/2026
L&G China CNY Bond UCITS ETF,L&G,IE00BLRPQL76,EUR,30,108.65,USD,08/07/2026
L&G China CNY Bond UCITS ETF,L&G,IE00BLRPQL76,CHF,30,108.65,USD,08/07/2026
L&G GBP Corporate Bond Screened UCITS ETF,L&G,IE00BLRPQM83,GBP,9,150.51,GBP,08/07/2026
L&G GBP Corporate Bond 0-5 Year Screened UCITS ETF,L&G,IE00BLRPQN90,GBP,9,99.95,GBP,08/07/2026
L&G Emerging Markets Government Bond (USD) 0-5 Year Screened UCITS ETF,L&G,IE00BLRPQP15,GBP,25,1056.54,USD,08/07/2026
L&G Emerging Markets Government Bond (USD) 0-5 Year Screened UCITS ETF,L&G,IE00BLRPQP15,USD,25,1056.54,USD,08/07/2026
L&G Emerging Markets Government Bond (USD) 0-5 Year Screened UCITS ETF,L&G,IE00BLRPQP15,EUR,25,1056.54,USD,08/07/2026
L&G Emerging Markets Government Bond (USD) 0-5 Year Screened UCITS ETF,L&G,IE00BLRPQP15,CHF,25,1056.54,USD,08/07/2026
L&G USD Corporate Bond Screened UCITS ETF,L&G,IE000NA8E2W0,EUR,12,78.72,EUR,08/07/2026
L&G USD Corporate Bond Screened UCITS ETF,L&G,IE00BLRPRD67,GBP,9,90.01,USD,08/07/2026
L&G USD Corporate Bond Screened UCITS ETF,L&G,IE00BLRPRD67,USD,9,90.01,USD,08/07/2026
L&G USD Corporate Bond Screened UCITS ETF,L&G,IE00BLRPRD67,EUR,9,90.01,USD,08/07/2026
L&G USD Corporate Bond Screened UCITS ETF,L&G,IE00BLRPRD67,CHF,9,90.01,USD,08/07/2026
L&G Emerging Markets Corporate Bond (USD) Screened UCITS ETF,L&G,IE000YPT5PG3,GBP,38,168.14,GBP,08/07/2026
L&G Emerging Markets Corporate Bond (USD) Screened UCITS ETF,L&G,IE000ZO4CUT7,EUR,38,196.76,EUR,08/07/2026
L&G Emerging Markets Corporate Bond (USD) Screened UCITS ETF,L&G,IE00BLCGR455,GBP,35,224.96,USD,08/07/2026
L&G Emerging Markets Corporate Bond (USD) Screened UCITS ETF,L&G,IE00BLCGR455,USD,35,224.96,USD,08/07/2026
L&G Emerging Markets Corporate Bond (USD) Screened UCITS ETF,L&G,IE00BLCGR455,CHF,35,224.96,USD,08/07/2026
L&G Emerging Markets Corporate Bond (USD) Screened UCITS ETF,L&G,IE00BLRPRF81,GBP,35,224.96,USD,08/07/2026
L&G Emerging Markets Corporate Bond (USD) Screened UCITS ETF,L&G,IE00BLRPRF81,USD,35,224.96,USD,08/07/2026
L&G Emerging Markets Corporate Bond (USD) Screened UCITS ETF,L&G,IE00BLRPRF81,EUR,35,224.96,USD,08/07/2026
L&G Emerging Markets Corporate Bond (USD) Screened UCITS ETF,L&G,IE00BLRPRF81,CHF,35,224.96,USD,08/07/2026
L&G Emerging Markets Corporate Bond (USD) Screened UCITS ETF,L&G,IE0007EH5UK6,CHF,38,181.35,CHF,08/07/2026
L&G Hydrogen Economy UCITS ETF,L&G,IE00BMYDM794,GBP,49,516,USD,08/07/2026
L&G Hydrogen Economy UCITS ETF,L&G,IE00BMYDM794,USD,49,516,USD,08/07/2026
L&G Hydrogen Economy UCITS ETF,L&G,IE00BMYDM794,EUR,49,516,USD,08/07/2026
L&G Hydrogen Economy UCITS ETF,L&G,IE00BMYDM794,CHF,49,516,USD,08/07/2026
L&G Hydrogen Economy UCITS ETF,L&G,IE00BMYDM794,MXN,49,516,USD,08/07/2026
L&G UK Quality Dividends Equal Weight UCITS ETF,L&G,IE00BMYDM802,GBP,25,75.88,GBP,08/07/2026
L&G UK Quality Dividends Equal Weight UCITS ETF,L&G,IE00BMYDM802,EUR,25,75.88,GBP,08/07/2026
L&G APAC ex-Japan Quality Dividends Equal Weight UCITS ETF,L&G,IE00BMYDMB35,GBP,40,57.12,USD,08/07/2026
L&G APAC ex-Japan Quality Dividends Equal Weight UCITS ETF,L&G,IE00BMYDMB35,USD,40,57.12,USD,08/07/2026
L&G APAC ex-Japan Quality Dividends Equal Weight UCITS ETF,L&G,IE00BMYDMB35,EUR,40,57.12,USD,08/07/2026
L&G APAC ex-Japan Quality Dividends Equal Weight UCITS ETF,L&G,IE00BMYDMB35,CHF,40,57.12,USD,08/07/2026
L&G Emerging Markets Quality Dividends Equal Weight UCITS ETF,L&G,IE00BMYDMC42,GBP,45,63.79,USD,08/07/2026
L&G Emerging Markets Quality Dividends Equal Weight UCITS ETF,L&G,IE00BMYDMC42,USD,45,63.79,USD,08/07/2026
L&G Emerging Markets Quality Dividends Equal Weight UCITS ETF,L&G,IE00BMYDMC42,EUR,45,63.79,USD,08/07/2026
L&G Emerging Markets Quality Dividends Equal Weight UCITS ETF,L&G,IE00BMYDMC42,CHF,45,63.79,USD,08/07/2026
L&G Europe ex-UK Quality Dividends Equal Weight UCITS ETF,L&G,IE00BMYDM919,EUR,25,315.6,EUR,08/07/2026
L&G Europe ex-UK Quality Dividends Equal Weight UCITS ETF,L&G,IE00BMYDM919,GBP,25,315.6,EUR,08/07/2026
L&G Europe ex-UK Quality Dividends Equal Weight UCITS ETF,L&G,IE00BMYDM919,CHF,25,315.6,EUR,08/07/2026
L&G Digital Payments UCITS ETF,L&G,IE00BF92J153,GBP,49,9,USD,08/07/2026
L&G Digital Payments UCITS ETF,L&G,IE00BF92J153,USD,49,9,USD,08/07/2026
L&G Digital Payments UCITS ETF,L&G,IE00BF92J153,EUR,49,9,USD,08/07/2026
L&G Digital Payments UCITS ETF,L&G,IE00BF92J153,CHF,49,9,USD,08/07/2026
L&G India INR Government Bond UCITS ETF,L&G,IE00BL6K6H97,GBP,39,691.43,USD,08/07/2026
L&G India INR Government Bond UCITS ETF,L&G,IE00BL6K6H97,USD,39,691.43,USD,08/07/2026
L&G India INR Government Bond UCITS ETF,L&G,IE00BL6K6H97,EUR,39,691.43,USD,08/07/2026
L&G India INR Government Bond UCITS ETF,L&G,IE00BL6K6H97,CHF,39,691.43,USD,08/07/2026
L&G India INR Government Bond UCITS ETF,L&G,IE000YSUEJ32,EUR,39,691.43,USD,08/07/2026
L&G Cyber Security Innovation UCITS ETF,L&G,IE000ST40PX8,GBP,49,32.78,USD,08/07/2026
L&G Cyber Security Innovation UCITS ETF,L&G,IE000ST40PX8,USD,49,32.78,USD,08/07/2026
L&G Cyber Security Innovation UCITS ETF,L&G,IE000ST40PX8,EUR,49,32.78,USD,08/07/2026
L&G Cyber Security Innovation UCITS ETF,L&G,IE000ST40PX8,CHF,49,32.78,USD,08/07/2026
L&G Metaverse UCITS ETF,L&G,IE0004U3TX15,GBP,39,20.21,USD,08/07/2026
L&G Metaverse UCITS ETF,L&G,IE0004U3TX15,USD,39,20.21,USD,08/07/2026
L&G Metaverse UCITS ETF,L&G,IE0004U3TX15,EUR,39,20.21,USD,08/07/2026
L&G Metaverse UCITS ETF,L&G,IE0004U3TX15,CHF,39,20.21,USD,08/07/2026
L&G Asia Pacific ex Japan ESG Paris Aligned UCITS ETF,L&G,IE000Z9UVQ99,GBP,16,111.64,USD,08/07/2026
L&G Asia Pacific ex Japan ESG Paris Aligned UCITS ETF,L&G,IE000Z9UVQ99,USD,16,111.64,USD,08/07/2026
L&G Asia Pacific ex Japan ESG Paris Aligned UCITS ETF,L&G,IE000Z9UVQ99,EUR,16,111.64,USD,08/07/2026
L&G Asia Pacific ex Japan ESG Paris Aligned UCITS ETF,L&G,IE000Z9UVQ99,CHF,16,111.64,USD,08/07/2026
L&G Emerging Markets Equity UCITS ETF,L&G,IE000CBYU7J5,EUR,16,148.43,USD,08/07/2026
L&G Emerging Markets Equity UCITS ETF,L&G,IE000CBYU7J5,GBP,16,148.43,USD,08/07/2026
L&G Emerging Markets Equity UCITS ETF,L&G,IE000CBYU7J5,USD,16,148.43,USD,08/07/2026
L&G Gerd Kommer Multifactor Equity UCITS ETF,L&G,IE0001UQQ933,USD,45,1752.15,USD,08/07/2026
L&G Gerd Kommer Multifactor Equity UCITS ETF,L&G,IE0001UQQ933,EUR,45,1752.15,USD,08/07/2026
L&G Gerd Kommer Multifactor Equity UCITS ETF,L&G,IE0001UQQ933,CHF,45,1752.15,USD,08/07/2026
L&G Gerd Kommer Multifactor Equity UCITS ETF,L&G,IE000FPWSL69,EUR,45,1752.15,USD,08/07/2026
L&G Gerd Kommer Multifactor Equity UCITS ETF,L&G,IE000FPWSL69,CHF,45,1752.15,USD,08/07/2026
L&G Global Brands UCITS ETF,L&G,IE0007HKA9K1,GBP,39,48.61,USD,08/07/2026
L&G Global Brands UCITS ETF,L&G,IE0007HKA9K1,USD,39,48.61,USD,08/07/2026
L&G Global Brands UCITS ETF,L&G,IE0007HKA9K1,EUR,39,48.61,USD,08/07/2026
L&G New Energy Commodities UCITS ETF,L&G,IE000BLN64M9,USD,65,13.66,USD,08/07/2026
L&G New Energy Commodities UCITS ETF,L&G,IE000BLN64M9,GBP,65,13.66,USD,08/07/2026
L&G New Energy Commodities UCITS ETF,L&G,IE000BLN64M9,EUR,65,13.66,USD,08/07/2026
L&G Multi-Strategy Enhanced Commodities ex-Agriculture & Livestock UCITS ETF,L&G,IE000MQ5XEW1,USD,30,83.12,USD,08/07/2026
L&G Multi-Strategy Enhanced Commodities ex-Agriculture & Livestock UCITS ETF,L&G,IE000MQ5XEW1,EUR,30,83.12,USD,08/07/2026
L&G Corporate Bond ex-Banks Higher Ratings 0-2Y UCITS ETF,L&G,IE000YMQ2SC9,EUR,15,171.08,EUR,08/07/2026
L&G Corporate Bond ex-Banks Higher Ratings 0-2Y UCITS ETF,L&G,IE000CWS09Q9,GBP,12,195.6,USD,08/07/2026
L&G Corporate Bond ex-Banks Higher Ratings 0-2Y UCITS ETF,L&G,IE000CWS09Q9,USD,12,195.6,USD,08/07/2026
L&G Corporate Bond ex-Banks Higher Ratings 0-2Y UCITS ETF,L&G,IE000CWS09Q9,EUR,12,195.6,USD,08/07/2026
L&G S&P 100 Equal Weight UCITS ETF,L&G,IE000YELA4E3,GBP,19,35.09,USD,08/07/2026
L&G S&P 100 Equal Weight UCITS ETF,L&G,IE000YELA4E3,USD,19,35.09,USD,08/07/2026
L&G S&P 100 Equal Weight UCITS ETF,L&G,IE000YELA4E3,EUR,19,35.09,USD,08/07/2026
L&G S&P 100 UCITS ETF,L&G,IE000MU0FDZ8,GBP,15,3.97,USD,08/07/2026
L&G S&P 100 UCITS ETF,L&G,IE000MU0FDZ8,USD,15,3.97,USD,08/07/2026
L&G S&P 100 UCITS ETF,L&G,IE000MU0FDZ8,EUR,15,3.97,USD,08/07/2026
L&G Global Quality Dividends UCITS ETF,L&G,IE0005AJA0P1,GBP,29,282.86,USD,08/07/2026
L&G Global Quality Dividends UCITS ETF,L&G,IE0005AJA0P1,USD,29,282.86,USD,08/07/2026
L&G Global Quality Dividends UCITS ETF,L&G,IE0005AJA0P1,EUR,29,282.86,USD,08/07/2026
L&G Global Quality Dividends UCITS ETF,L&G,IE000MRIQ479,GBP,29,282.86,USD,08/07/2026
L&G Global Quality Dividends UCITS ETF,L&G,IE000MRIQ479,USD,29,282.86,USD,08/07/2026
L&G Global Quality Dividends UCITS ETF,L&G,IE000MRIQ479,EUR,29,282.86,USD,08/07/2026
L&G Market Neutral Commodities UCITS ETF,L&G,IE000IIHLZL0,GBP,39,37.72,USD,08/07/2026
L&G Market Neutral Commodities UCITS ETF,L&G,IE000IIHLZL0,USD,39,37.72,USD,08/07/2026
L&G MSCI World Mid Cap UCITS ETF,L&G,IE000DPO6LM8,GBP,29,7.75,USD,08/07/2026
L&G MSCI World Mid Cap UCITS ETF,L&G,IE000DPO6LM8,USD,29,7.75,USD,08/07/2026
L&G MSCI World Mid Cap UCITS ETF,L&G,IE000DPO6LM8,EUR,29,7.75,USD,08/07/2026
