ETF Name,Issuer,ISIN,CCY,TER(bps),AUM(M),AUM CCY,Date
WisdomTree Renewable Energy UCITS ETF - USD Acc,WisdomTree,IE000P3D0W60,USD,45.00,45.924489,USD,30/06/2026
WisdomTree Renewable Energy UCITS ETF - USD Acc,WisdomTree,IE000P3D0W60,EUR,45.00,45.924489,USD,30/06/2026
WisdomTree Space Economy UCITS ETF - USD Acc,WisdomTree,IE000VDH1PG3,GBX,50.00,8.136715,USD,30/06/2026
WisdomTree Space Economy UCITS ETF - USD Acc,WisdomTree,IE000VDH1PG3,USD,50.00,8.136715,USD,30/06/2026
WisdomTree Space Economy UCITS ETF - USD Acc,WisdomTree,IE000VDH1PG3,EUR,50.00,8.136715,USD,30/06/2026
WisdomTree Artificial Intelligence UCITS ETF – USD Acc,WisdomTree,IE00BDVPNG13,GBX,40.00,1507.862187,USD,30/06/2026
WisdomTree Artificial Intelligence UCITS ETF – USD Acc,WisdomTree,IE00BDVPNG13,USD,40.00,1507.862187,USD,30/06/2026
WisdomTree Artificial Intelligence UCITS ETF – USD Acc,WisdomTree,IE00BDVPNG13,EUR,40.00,1507.862187,USD,30/06/2026
WisdomTree Artificial Intelligence UCITS ETF – USD Acc,WisdomTree,IE00BDVPNG13,MXN,40.00,1507.862187,USD,30/06/2026
WisdomTree New Economy Real Estate UCITS ETF – USD Acc,WisdomTree,IE000MO2MB07,GBX,45.00,20.850242,USD,30/06/2026
WisdomTree New Economy Real Estate UCITS ETF – USD Acc,WisdomTree,IE000MO2MB07,USD,45.00,20.850242,USD,30/06/2026
WisdomTree New Economy Real Estate UCITS ETF – USD Acc,WisdomTree,IE000MO2MB07,EUR,45.00,20.850242,USD,30/06/2026
WisdomTree New Economy Real Estate UCITS ETF – USD Acc,WisdomTree,IE000MO2MB07,MXN,45.00,20.850242,USD,30/06/2026
WisdomTree Europe Value UCITS ETF - EUR Acc,WisdomTree,IE0005HNE843,EUR,25.00,3.491361,EUR,30/06/2026
WisdomTree Europe Value UCITS ETF - EUR Acc,WisdomTree,IE0005HNE843,GBX,25.00,3.491361,EUR,30/06/2026
WisdomTree Europe Value UCITS ETF - EUR Acc,WisdomTree,IE0005HNE843,MXN,25.00,3.491361,EUR,30/06/2026
WisdomTree Global Value UCITS ETF - USD Acc,WisdomTree,IE000D1017N2,GBX,25.00,1.65255,USD,30/06/2026
WisdomTree Global Value UCITS ETF - USD Acc,WisdomTree,IE000D1017N2,USD,25.00,1.65255,USD,30/06/2026
WisdomTree Global Value UCITS ETF - USD Acc,WisdomTree,IE000D1017N2,EUR,25.00,1.65255,USD,30/06/2026
WisdomTree Global Value UCITS ETF - USD Acc,WisdomTree,IE000D1017N2,MXN,25.00,1.65255,USD,30/06/2026
WisdomTree US Value UCITS ETF - USD Acc,WisdomTree,IE000F9AQNW6,GBX,20.00,10.886072,USD,30/06/2026
WisdomTree US Value UCITS ETF - USD Acc,WisdomTree,IE000F9AQNW6,USD,20.00,10.886072,USD,30/06/2026
WisdomTree US Value UCITS ETF - USD Acc,WisdomTree,IE000F9AQNW6,EUR,20.00,10.886072,USD,30/06/2026
WisdomTree US Value UCITS ETF - USD Acc,WisdomTree,IE000F9AQNW6,MXN,20.00,10.886072,USD,30/06/2026
