Name,Share class,Exchange,Listing currency,Listing ticker,ISIN,SEDOL,Bloomberg,WKN,Index ticker,Share class launch date,Fund size,AuM date,AuM currency,Share class size,Share class size date,Share class size currency,TER,Number of constituents,Benchmark,Fund type,Asset class,Strategy,Asset class / Strategy,SFDR Classification,NAV,NAV date,NAV currency,Fact sheet (English),Fact sheet Date (English),Prospectus (English),Prospectus Date (English),KIID (English),KIID Date (English)
L&G Emerging Markets Government Bond (USD) 0-5 Year Screened UCITS ETF,USD Dist,SIX Swiss Exchange,CHF,EMD5,IE00BLRPQP15,BLFHF63,EMD5 SW,A2QFQ5,JPEIEESU,2020-12-09,1053205379.57,2026-07-02,USD,270733212.59,2026-07-02,USD,0.25,{"Fund":"285""Index":"316"},J.P. Morgan ESG EMBI Global Diversified Short-Term Custom Maturity Index,ETF,Fixed income,Core,Core fixed income,Article 8,9.3046,2026-07-02,USD,https://fundcentres.landg.com/srp/documents-id/d5b91778-4b2a-41ea-933c-5385a55d4754/Fact-Sheet_LG-Emerging-Markets-Government-Bond-USD-0-5-Year-Screened-UCITS-ETF-Emerging-Markets-Government-Bond-USD-0-5-Year-Screened-UCITS-ETF-USD-Dist.pdf,2026-05-31,https://fundcentres.landg.com/srp/lit/7qeQjP/Prospectus_Legal-General-UCITS-ETF-Plc_23-02-2022.pdf,2022-02-23,https://fundcentres.landg.com/srp/documents-id/1545dc0f-7342-4796-a81c-c1abf85f9133/KIID_LG-Emerging-Markets-Government-Bond-USD-0-5-Year-Screened-UCITS-ETF-Emerging-Markets-Government-Bond-USD-0-5-Year-Screened-UCITS-ETF-USD-Dist.pdf,2026-02-19
L&G USD Corporate Bond Screened UCITS ETF,EUR Acc Hedged,Deutsche Börse Xetra,EUR,USAH,IE000NA8E2W0,BS3FPZ7,USAH GY,A40F8U,JPEIIUCM,2024-07-10,78922178.13,2026-07-02,EUR,429776.76,2026-07-02,EUR,0.12,{"Fund":"1816""Index":"7544"},J.P. Morgan ESG Global Credit (GCI) Investment Grade USD Custom Maturity Index,ETF,Fixed income,Core,Core fixed income,Article 8,10.5874,2026-07-02,EUR,https://fundcentres.landg.com/srp/documents-id/9c140d3e-58a9-4460-8858-ca5d6940a370/Fact-Sheet_LG-USD-Corporate-Bond-Screened-UCITS-ETF-USD-Corporate-Bond-Screened-UCITS-ETF-EUR-HDG-Acc.pdf,2026-05-31,https://fundcentres.landg.com/srp/lit/7qeQjP/Prospectus_Legal-General-UCITS-ETF-Plc_23-02-2022.pdf,2022-02-23,https://fundcentres.landg.com/srp/documents-id/577b6576-a0a2-4e0a-b359-4fb9e4653fd3/KIID_LG-USD-Corporate-Bond-Screened-UCITS-ETF-USD-Corporate-Bond-Screened-UCITS-ETF-EUR-HDG-Acc.pdf,2026-02-19
L&G USD Corporate Bond Screened UCITS ETF,USD Dist,London Stock Exchange,GBP,USDG,IE00BLRPRD67,BNHNJ16,USDG LN,A2QFQ4,JPEIIUCM,2021-01-21,90311093.46,2026-07-02,USD,89819298.05,2026-07-02,USD,0.09,{"Fund":"1816""Index":"7544"},J.P. Morgan ESG Global Credit (GCI) Investment Grade USD Custom Maturity Index,ETF,Fixed income,Core,Core fixed income,Article 8,8.7195,2026-07-02,USD,https://fundcentres.landg.com/srp/documents-id/a79f9cb0-3dfc-44cd-aaf2-03a0325654fe/Fact-Sheet_LG-USD-Corporate-Bond-Screened-UCITS-ETF-USD-Corporate-Bond-Screened-UCITS-ETF-USD-Dist.pdf,2026-05-31,https://fundcentres.landg.com/srp/lit/7qeQjP/Prospectus_Legal-General-UCITS-ETF-Plc_23-02-2022.pdf,2022-02-23,https://fundcentres.landg.com/srp/documents-id/c22c6149-6beb-471d-b061-cb8c4ebbba24/KIID_LG-USD-Corporate-Bond-Screened-UCITS-ETF-USD-Corporate-Bond-Screened-UCITS-ETF-USD-Dist.pdf,2026-02-19
L&G USD Corporate Bond Screened UCITS ETF,USD Dist,London Stock Exchange,USD,USDC,IE00BLRPRD67,BNHNHR8,USDC LN,A2QFQ4,JPEIIUCM,2021-01-21,90311093.46,2026-07-02,USD,89819298.05,2026-07-02,USD,0.09,{"Fund":"1816""Index":"7544"},J.P. Morgan ESG Global Credit (GCI) Investment Grade USD Custom Maturity Index,ETF,Fixed income,Core,Core fixed income,Article 8,8.7195,2026-07-02,USD,https://fundcentres.landg.com/srp/documents-id/a79f9cb0-3dfc-44cd-aaf2-03a0325654fe/Fact-Sheet_LG-USD-Corporate-Bond-Screened-UCITS-ETF-USD-Corporate-Bond-Screened-UCITS-ETF-USD-Dist.pdf,2026-05-31,https://fundcentres.landg.com/srp/lit/7qeQjP/Prospectus_Legal-General-UCITS-ETF-Plc_23-02-2022.pdf,2022-02-23,https://fundcentres.landg.com/srp/documents-id/c22c6149-6beb-471d-b061-cb8c4ebbba24/KIID_LG-USD-Corporate-Bond-Screened-UCITS-ETF-USD-Corporate-Bond-Screened-UCITS-ETF-USD-Dist.pdf,2026-02-19
L&G USD Corporate Bond Screened UCITS ETF,USD Dist,Borsa Italiana,EUR,USDC,IE00BLRPRD67,BNHNG59,USDC IM,A2QFQ4,JPEIIUCM,2021-01-21,90311093.46,2026-07-02,USD,89819298.05,2026-07-02,USD,0.09,{"Fund":"1816""Index":"7544"},J.P. Morgan ESG Global Credit (GCI) Investment Grade USD Custom Maturity Index,ETF,Fixed income,Core,Core fixed income,Article 8,8.7195,2026-07-02,USD,https://fundcentres.landg.com/srp/documents-id/a79f9cb0-3dfc-44cd-aaf2-03a0325654fe/Fact-Sheet_LG-USD-Corporate-Bond-Screened-UCITS-ETF-USD-Corporate-Bond-Screened-UCITS-ETF-USD-Dist.pdf,2026-05-31,https://fundcentres.landg.com/srp/lit/7qeQjP/Prospectus_Legal-General-UCITS-ETF-Plc_23-02-2022.pdf,2022-02-23,https://fundcentres.landg.com/srp/documents-id/c22c6149-6beb-471d-b061-cb8c4ebbba24/KIID_LG-USD-Corporate-Bond-Screened-UCITS-ETF-USD-Corporate-Bond-Screened-UCITS-ETF-USD-Dist.pdf,2026-02-19
L&G USD Corporate Bond Screened UCITS ETF,USD Dist,Deutsche Börse Xetra,EUR,USAB,IE00BLRPRD67,BLRPRD6,USAB GY,A2QFQ4,JPEIIUCM,2021-01-21,90311093.46,2026-07-02,USD,89819298.05,2026-07-02,USD,0.09,{"Fund":"1816""Index":"7544"},J.P. Morgan ESG Global Credit (GCI) Investment Grade USD Custom Maturity Index,ETF,Fixed income,Core,Core fixed income,Article 8,8.7195,2026-07-02,USD,https://fundcentres.landg.com/srp/documents-id/a79f9cb0-3dfc-44cd-aaf2-03a0325654fe/Fact-Sheet_LG-USD-Corporate-Bond-Screened-UCITS-ETF-USD-Corporate-Bond-Screened-UCITS-ETF-USD-Dist.pdf,2026-05-31,https://fundcentres.landg.com/srp/lit/7qeQjP/Prospectus_Legal-General-UCITS-ETF-Plc_23-02-2022.pdf,2022-02-23,https://fundcentres.landg.com/srp/documents-id/c22c6149-6beb-471d-b061-cb8c4ebbba24/KIID_LG-USD-Corporate-Bond-Screened-UCITS-ETF-USD-Corporate-Bond-Screened-UCITS-ETF-USD-Dist.pdf,2026-02-19
L&G USD Corporate Bond Screened UCITS ETF,USD Dist,SIX Swiss Exchange,CHF,USDC,IE00BLRPRD67,BNHNHL2,USDC SW,A2QFQ4,JPEIIUCM,2021-01-21,90311093.46,2026-07-02,USD,89819298.05,2026-07-02,USD,0.09,{"Fund":"1816""Index":"7544"},J.P. Morgan ESG Global Credit (GCI) Investment Grade USD Custom Maturity Index,ETF,Fixed income,Core,Core fixed income,Article 8,8.7195,2026-07-02,USD,https://fundcentres.landg.com/srp/documents-id/a79f9cb0-3dfc-44cd-aaf2-03a0325654fe/Fact-Sheet_LG-USD-Corporate-Bond-Screened-UCITS-ETF-USD-Corporate-Bond-Screened-UCITS-ETF-USD-Dist.pdf,2026-05-31,https://fundcentres.landg.com/srp/lit/7qeQjP/Prospectus_Legal-General-UCITS-ETF-Plc_23-02-2022.pdf,2022-02-23,https://fundcentres.landg.com/srp/documents-id/c22c6149-6beb-471d-b061-cb8c4ebbba24/KIID_LG-USD-Corporate-Bond-Screened-UCITS-ETF-USD-Corporate-Bond-Screened-UCITS-ETF-USD-Dist.pdf,2026-02-19
L&G Emerging Markets Corporate Bond (USD) Screened UCITS ETF,GBP Dist Hedged,London Stock Exchange,GBP,EMDH,IE000YPT5PG3,BP6JS23,EMDH LN,-,JPEIBDCM,2021-12-15,168285517.17,2026-07-02,GBP,9536620.24,2026-07-02,GBP,0.38,{"Fund":"665""Index":"1130"},J.P. Morgan ESG CEMBI Broad Diversified Custom Maturity Index,ETF,Fixed income,Core,Core fixed income,Article 8,8.7104,2026-07-02,GBP,https://fundcentres.landg.com/srp/documents-id/771fc48a-2d57-449b-ad6c-7ba9701f650b/Fact-Sheet_LG-Emerging-Markets-Corporate-Bond-USD-Screened-UCITS-ETF-Emerging-Markets-Corporate-Bond-USD-Screened-UCITS-ETF-GBP-Hedged-Dist.pdf,2026-05-31,https://fundcentres.landg.com/srp/lit/7qeQjP/Prospectus_Legal-General-UCITS-ETF-Plc_23-02-2022.pdf,2022-02-23,https://fundcentres.landg.com/srp/documents-id/92a8778c-132b-4a53-bc46-b23e47dab706/KIID_LG-Emerging-Markets-Corporate-Bond-USD-Screened-UCITS-ETF-Emerging-Markets-Corporate-Bond-USD-Screened-UCITS-ETF-GBP-Hedged-Dist.pdf,2026-02-19
L&G Emerging Markets Corporate Bond (USD) Screened UCITS ETF,EUR Acc Hedged,Borsa Italiana,EUR,EMMH,IE000ZO4CUT7,BSQLD81,EMMH IM,A3CT5L,JPEIBDCM,2021-08-24,196675283.91,2026-07-02,EUR,72047190.83,2026-07-02,EUR,0.38,{"Fund":"665""Index":"1130"},J.P. Morgan ESG CEMBI Broad Diversified Custom Maturity Index,ETF,Fixed income,Core,Core fixed income,Article 8,9.7587,2026-07-02,EUR,https://fundcentres.landg.com/srp/documents-id/a6b1c374-ddcc-4de1-89e9-e6f7f7fc1721/Fact-Sheet_LG-Emerging-Markets-Corporate-Bond-USD-Screened-UCITS-ETF-Emerging-Markets-Corporate-Bond-USD-Screened-UCITS-ETF-EUR-Hedged-Acc.pdf,2026-05-31,https://fundcentres.landg.com/srp/lit/7qeQjP/Prospectus_Legal-General-UCITS-ETF-Plc_23-02-2022.pdf,2022-02-23,https://fundcentres.landg.com/srp/documents-id/2b7a2dcc-96a6-4cbe-95da-5397ddb89919/KIID_LG-Emerging-Markets-Corporate-Bond-USD-Screened-UCITS-ETF-Emerging-Markets-Corporate-Bond-USD-Screened-UCITS-ETF-EUR-Hedged-Acc.pdf,2026-02-19
L&G Emerging Markets Corporate Bond (USD) Screened UCITS ETF,EUR Acc Hedged,SIX Swiss Exchange,EUR,EMMH,IE000ZO4CUT7,BN468B1,EMMH SW,A3CT5L,JPEIBDCM,2021-08-24,196675283.91,2026-07-02,EUR,72047190.83,2026-07-02,EUR,0.38,{"Fund":"665""Index":"1130"},J.P. Morgan ESG CEMBI Broad Diversified Custom Maturity Index,ETF,Fixed income,Core,Core fixed income,Article 8,9.7587,2026-07-02,EUR,https://fundcentres.landg.com/srp/documents-id/a6b1c374-ddcc-4de1-89e9-e6f7f7fc1721/Fact-Sheet_LG-Emerging-Markets-Corporate-Bond-USD-Screened-UCITS-ETF-Emerging-Markets-Corporate-Bond-USD-Screened-UCITS-ETF-EUR-Hedged-Acc.pdf,2026-05-31,https://fundcentres.landg.com/srp/lit/7qeQjP/Prospectus_Legal-General-UCITS-ETF-Plc_23-02-2022.pdf,2022-02-23,https://fundcentres.landg.com/srp/documents-id/2b7a2dcc-96a6-4cbe-95da-5397ddb89919/KIID_LG-Emerging-Markets-Corporate-Bond-USD-Screened-UCITS-ETF-Emerging-Markets-Corporate-Bond-USD-Screened-UCITS-ETF-EUR-Hedged-Acc.pdf,2026-02-19
L&G Emerging Markets Corporate Bond (USD) Screened UCITS ETF,USD Acc,London Stock Exchange,GBP,EMAG,IE00BLCGR455,BMBVBT1,EMAG LN,A2QR81,JPEIBDCM,2021-06-03,225056636.38,2026-07-02,USD,22467836.12,2026-07-02,USD,0.35,{"Fund":"665""Index":"1130"},J.P. Morgan ESG CEMBI Broad Diversified Custom Maturity Index,ETF,Fixed income,Core,Core fixed income,Article 8,10.9899,2026-07-02,USD,https://fundcentres.landg.com/srp/documents-id/e24c4310-91d2-4999-82c2-5d37a4b04351/Fact-Sheet_LG-Emerging-Markets-Corporate-Bond-USD-Screened-UCITS-ETF-Emerging-Markets-Corporate-Bond-USD-Screened-UCITS-ETF-USD-Acc.pdf,2026-05-31,https://fundcentres.landg.com/srp/lit/7qeQjP/Prospectus_Legal-General-UCITS-ETF-Plc_23-02-2022.pdf,2022-02-23,https://fundcentres.landg.com/srp/documents-id/d479944c-8445-4ba0-a423-6ae243a868e2/KIID_LG-Emerging-Markets-Corporate-Bond-USD-Screened-UCITS-ETF-Emerging-Markets-Corporate-Bond-USD-Screened-UCITS-ETF-USD-Acc.pdf,2026-02-19
L&G Emerging Markets Corporate Bond (USD) Screened UCITS ETF,USD Acc,London Stock Exchange,USD,EMAU,IE00BLCGR455,BLCGR45,EMAU LN,A2QR81,JPEIBDCM,2021-06-03,225056636.38,2026-07-02,USD,22467836.12,2026-07-02,USD,0.35,{"Fund":"665""Index":"1130"},J.P. Morgan ESG CEMBI Broad Diversified Custom Maturity Index,ETF,Fixed income,Core,Core fixed income,Article 8,10.9899,2026-07-02,USD,https://fundcentres.landg.com/srp/documents-id/e24c4310-91d2-4999-82c2-5d37a4b04351/Fact-Sheet_LG-Emerging-Markets-Corporate-Bond-USD-Screened-UCITS-ETF-Emerging-Markets-Corporate-Bond-USD-Screened-UCITS-ETF-USD-Acc.pdf,2026-05-31,https://fundcentres.landg.com/srp/lit/7qeQjP/Prospectus_Legal-General-UCITS-ETF-Plc_23-02-2022.pdf,2022-02-23,https://fundcentres.landg.com/srp/documents-id/d479944c-8445-4ba0-a423-6ae243a868e2/KIID_LG-Emerging-Markets-Corporate-Bond-USD-Screened-UCITS-ETF-Emerging-Markets-Corporate-Bond-USD-Screened-UCITS-ETF-USD-Acc.pdf,2026-02-19
L&G Emerging Markets Corporate Bond (USD) Screened UCITS ETF,USD Acc,SIX Swiss Exchange,CHF,EMAU,IE00BLCGR455,BN11TY9,EMAU SW,A2QR81,JPEIBDCM,2021-06-03,225056636.38,2026-07-02,USD,22467836.12,2026-07-02,USD,0.35,{"Fund":"665""Index":"1130"},J.P. Morgan ESG CEMBI Broad Diversified Custom Maturity Index,ETF,Fixed income,Core,Core fixed income,Article 8,10.9899,2026-07-02,USD,https://fundcentres.landg.com/srp/documents-id/e24c4310-91d2-4999-82c2-5d37a4b04351/Fact-Sheet_LG-Emerging-Markets-Corporate-Bond-USD-Screened-UCITS-ETF-Emerging-Markets-Corporate-Bond-USD-Screened-UCITS-ETF-USD-Acc.pdf,2026-05-31,https://fundcentres.landg.com/srp/lit/7qeQjP/Prospectus_Legal-General-UCITS-ETF-Plc_23-02-2022.pdf,2022-02-23,https://fundcentres.landg.com/srp/documents-id/d479944c-8445-4ba0-a423-6ae243a868e2/KIID_LG-Emerging-Markets-Corporate-Bond-USD-Screened-UCITS-ETF-Emerging-Markets-Corporate-Bond-USD-Screened-UCITS-ETF-USD-Acc.pdf,2026-02-19
L&G Emerging Markets Corporate Bond (USD) Screened UCITS ETF,USD Dist,London Stock Exchange,GBP,EMUG,IE00BLRPRF81,BNHNG04,EMUG LN,A2QFP0,JPEIBDCM,2021-01-21,225056636.38,2026-07-02,USD,92841734.44,2026-07-02,USD,0.35,{"Fund":"665""Index":"1130"},J.P. Morgan ESG CEMBI Broad Diversified Custom Maturity Index,ETF,Fixed income,Core,Core fixed income,Article 8,8.7611,2026-07-02,USD,https://fundcentres.landg.com/srp/documents-id/c2681cd7-9ee0-40bc-a639-b08e9e5696d1/Fact-Sheet_LG-Emerging-Markets-Corporate-Bond-USD-Screened-UCITS-ETF-Emerging-Markets-Corporate-Bond-USD-Screened-UCITS-ETF-USD-Dist.pdf,2026-05-31,https://fundcentres.landg.com/srp/lit/7qeQjP/Prospectus_Legal-General-UCITS-ETF-Plc_23-02-2022.pdf,2022-02-23,https://fundcentres.landg.com/srp/documents-id/ed01f42d-8fdc-4295-8c02-d54179eb51f7/KIID_LG-Emerging-Markets-Corporate-Bond-USD-Screened-UCITS-ETF-Emerging-Markets-Corporate-Bond-USD-Screened-UCITS-ETF-USD-Dist.pdf,2026-02-19
L&G Emerging Markets Corporate Bond (USD) Screened UCITS ETF,USD Dist,London Stock Exchange,USD,EMUS,IE00BLRPRF81,BNHNFY1,EMUS LN,A2QFP0,JPEIBDCM,2021-01-21,225056636.38,2026-07-02,USD,92841734.44,2026-07-02,USD,0.35,{"Fund":"665""Index":"1130"},J.P. Morgan ESG CEMBI Broad Diversified Custom Maturity Index,ETF,Fixed income,Core,Core fixed income,Article 8,8.7611,2026-07-02,USD,https://fundcentres.landg.com/srp/documents-id/c2681cd7-9ee0-40bc-a639-b08e9e5696d1/Fact-Sheet_LG-Emerging-Markets-Corporate-Bond-USD-Screened-UCITS-ETF-Emerging-Markets-Corporate-Bond-USD-Screened-UCITS-ETF-USD-Dist.pdf,2026-05-31,https://fundcentres.landg.com/srp/lit/7qeQjP/Prospectus_Legal-General-UCITS-ETF-Plc_23-02-2022.pdf,2022-02-23,https://fundcentres.landg.com/srp/documents-id/ed01f42d-8fdc-4295-8c02-d54179eb51f7/KIID_LG-Emerging-Markets-Corporate-Bond-USD-Screened-UCITS-ETF-Emerging-Markets-Corporate-Bond-USD-Screened-UCITS-ETF-USD-Dist.pdf,2026-02-19
L&G Emerging Markets Corporate Bond (USD) Screened UCITS ETF,USD Dist,Borsa Italiana,EUR,EMUS,IE00BLRPRF81,BLRPRF8,EMUS IM,A2QFP0,JPEIBDCM,2021-01-21,225056636.38,2026-07-02,USD,92841734.44,2026-07-02,USD,0.35,{"Fund":"665""Index":"1130"},J.P. Morgan ESG CEMBI Broad Diversified Custom Maturity Index,ETF,Fixed income,Core,Core fixed income,Article 8,8.7611,2026-07-02,USD,https://fundcentres.landg.com/srp/documents-id/c2681cd7-9ee0-40bc-a639-b08e9e5696d1/Fact-Sheet_LG-Emerging-Markets-Corporate-Bond-USD-Screened-UCITS-ETF-Emerging-Markets-Corporate-Bond-USD-Screened-UCITS-ETF-USD-Dist.pdf,2026-05-31,https://fundcentres.landg.com/srp/lit/7qeQjP/Prospectus_Legal-General-UCITS-ETF-Plc_23-02-2022.pdf,2022-02-23,https://fundcentres.landg.com/srp/documents-id/ed01f42d-8fdc-4295-8c02-d54179eb51f7/KIID_LG-Emerging-Markets-Corporate-Bond-USD-Screened-UCITS-ETF-Emerging-Markets-Corporate-Bond-USD-Screened-UCITS-ETF-USD-Dist.pdf,2026-02-19
L&G Emerging Markets Corporate Bond (USD) Screened UCITS ETF,USD Dist,Deutsche Börse Xetra,EUR,EMAB,IE00BLRPRF81,BNHNFQ3,EMAB GY,A2QFVU,JPEIBDCM,2021-01-21,225056636.38,2026-07-02,USD,92841734.44,2026-07-02,USD,0.35,{"Fund":"665""Index":"1130"},J.P. Morgan ESG CEMBI Broad Diversified Custom Maturity Index,ETF,Fixed income,Core,Core fixed income,Article 8,8.7611,2026-07-02,USD,https://fundcentres.landg.com/srp/documents-id/c2681cd7-9ee0-40bc-a639-b08e9e5696d1/Fact-Sheet_LG-Emerging-Markets-Corporate-Bond-USD-Screened-UCITS-ETF-Emerging-Markets-Corporate-Bond-USD-Screened-UCITS-ETF-USD-Dist.pdf,2026-05-31,https://fundcentres.landg.com/srp/lit/7qeQjP/Prospectus_Legal-General-UCITS-ETF-Plc_23-02-2022.pdf,2022-02-23,https://fundcentres.landg.com/srp/documents-id/ed01f42d-8fdc-4295-8c02-d54179eb51f7/KIID_LG-Emerging-Markets-Corporate-Bond-USD-Screened-UCITS-ETF-Emerging-Markets-Corporate-Bond-USD-Screened-UCITS-ETF-USD-Dist.pdf,2026-02-19
L&G Emerging Markets Corporate Bond (USD) Screened UCITS ETF,USD Dist,SIX Swiss Exchange,CHF,EMUS,IE00BLRPRF81,BNHNG15,EMUS SW,A2QFVU,JPEIBDCM,2021-01-21,225056636.38,2026-07-02,USD,92841734.44,2026-07-02,USD,0.35,{"Fund":"665""Index":"1130"},J.P. Morgan ESG CEMBI Broad Diversified Custom Maturity Index,ETF,Fixed income,Core,Core fixed income,Article 8,8.7611,2026-07-02,USD,https://fundcentres.landg.com/srp/documents-id/c2681cd7-9ee0-40bc-a639-b08e9e5696d1/Fact-Sheet_LG-Emerging-Markets-Corporate-Bond-USD-Screened-UCITS-ETF-Emerging-Markets-Corporate-Bond-USD-Screened-UCITS-ETF-USD-Dist.pdf,2026-05-31,https://fundcentres.landg.com/srp/lit/7qeQjP/Prospectus_Legal-General-UCITS-ETF-Plc_23-02-2022.pdf,2022-02-23,https://fundcentres.landg.com/srp/documents-id/ed01f42d-8fdc-4295-8c02-d54179eb51f7/KIID_LG-Emerging-Markets-Corporate-Bond-USD-Screened-UCITS-ETF-Emerging-Markets-Corporate-Bond-USD-Screened-UCITS-ETF-USD-Dist.pdf,2026-02-19
L&G Emerging Markets Corporate Bond (USD) Screened UCITS ETF,CHF Acc Hedged,SIX Swiss Exchange,CHF,EMHC,IE0007EH5UK6,BN46899,EMHC SW,A3CU4R,JPEIBDCM,2021-08-24,180604017.02,2026-07-02,CHF,10047253.39,2026-07-02,CHF,0.38,{"Fund":"665""Index":"1130"},J.P. Morgan ESG CEMBI Broad Diversified Custom Maturity Index,ETF,Fixed income,Core,Core fixed income,Article 8,8.9798,2026-07-02,CHF,https://fundcentres.landg.com/srp/documents-id/f3a8636d-525e-4752-9c9f-ed47789d0aac/Fact-Sheet_LG-Emerging-Markets-Corporate-Bond-USD-Screened-UCITS-ETF-Emerging-Markets-Corporate-Bond-USD-Screened-UCITS-ETF-CHF-Hedged-Acc.pdf,2026-05-31,https://fundcentres.landg.com/srp/lit/7qeQjP/Prospectus_Legal-General-UCITS-ETF-Plc_23-02-2022.pdf,2022-02-23,https://fundcentres.landg.com/srp/documents-id/82415f92-a3b6-4b0c-a989-e5ffd76972cf/KIID_LG-Emerging-Markets-Corporate-Bond-USD-Screened-UCITS-ETF-Emerging-Markets-Corporate-Bond-USD-Screened-UCITS-ETF-CHF-Hedged-Acc.pdf,2026-02-19
L&G Hydrogen Economy UCITS ETF,USD Acc,London Stock Exchange,GBP,HTWG,IE00BMYDM794,BM90KT3,HTWG LN,A2QMAL,SOHYDRON,2021-02-10,530170255.39,2026-07-02,USD,530170255.39,2026-07-02,USD,0.49,-,Solactive Hydrogen Economy Index NTR,ETF,Equity,Thematic,Thematic equity,Article 9,8.6811,2026-07-02,USD,https://fundcentres.landg.com/srp/documents-id/3f365785-5196-4a16-b791-6a342ad77b18/Fact-Sheet_LG-Hydrogen-Economy-UCITS-ETF-Hydrogen-Economy-UCITS-ETF-USD-Acc.pdf,2026-05-31,https://fundcentres.landg.com/srp/lit/7qeQjP/Prospectus_Legal-General-UCITS-ETF-Plc_23-02-2022.pdf,2022-02-23,https://fundcentres.landg.com/srp/documents-id/1bd346c8-367d-4017-91b9-980e0affdab5/KIID_LG-Hydrogen-Economy-UCITS-ETF-Hydrogen-Economy-UCITS-ETF-USD-Acc.pdf,2026-02-19
L&G Hydrogen Economy UCITS ETF,USD Acc,London Stock Exchange,USD,HTWO,IE00BMYDM794,BMYDM79,HTWO LN,A2QMAL,SOHYDRON,2021-02-10,530170255.39,2026-07-02,USD,530170255.39,2026-07-02,USD,0.49,-,Solactive Hydrogen Economy Index NTR,ETF,Equity,Thematic,Thematic equity,Article 9,8.6811,2026-07-02,USD,https://fundcentres.landg.com/srp/documents-id/3f365785-5196-4a16-b791-6a342ad77b18/Fact-Sheet_LG-Hydrogen-Economy-UCITS-ETF-Hydrogen-Economy-UCITS-ETF-USD-Acc.pdf,2026-05-31,https://fundcentres.landg.com/srp/lit/7qeQjP/Prospectus_Legal-General-UCITS-ETF-Plc_23-02-2022.pdf,2022-02-23,https://fundcentres.landg.com/srp/documents-id/1bd346c8-367d-4017-91b9-980e0affdab5/KIID_LG-Hydrogen-Economy-UCITS-ETF-Hydrogen-Economy-UCITS-ETF-USD-Acc.pdf,2026-02-19
L&G Hydrogen Economy UCITS ETF,USD Acc,Borsa Italiana,EUR,HTWO,IE00BMYDM794,BM90KR1,HTWO IM,A2QMAL,SOHYDRON,2021-02-10,530170255.39,2026-07-02,USD,530170255.39,2026-07-02,USD,0.49,-,Solactive Hydrogen Economy Index NTR,ETF,Equity,Thematic,Thematic equity,Article 9,8.6811,2026-07-02,USD,https://fundcentres.landg.com/srp/documents-id/3f365785-5196-4a16-b791-6a342ad77b18/Fact-Sheet_LG-Hydrogen-Economy-UCITS-ETF-Hydrogen-Economy-UCITS-ETF-USD-Acc.pdf,2026-05-31,https://fundcentres.landg.com/srp/lit/7qeQjP/Prospectus_Legal-General-UCITS-ETF-Plc_23-02-2022.pdf,2022-02-23,https://fundcentres.landg.com/srp/documents-id/1bd346c8-367d-4017-91b9-980e0affdab5/KIID_LG-Hydrogen-Economy-UCITS-ETF-Hydrogen-Economy-UCITS-ETF-USD-Acc.pdf,2026-02-19
L&G Hydrogen Economy UCITS ETF,USD Acc,Deutsche Börse Xetra,EUR,HTMW,IE00BMYDM794,BM90KS2,HTMW GY,A2QMAL,SOHYDRON,2021-02-10,530170255.39,2026-07-02,USD,530170255.39,2026-07-02,USD,0.49,-,Solactive Hydrogen Economy Index NTR,ETF,Equity,Thematic,Thematic equity,Article 9,8.6811,2026-07-02,USD,https://fundcentres.landg.com/srp/documents-id/3f365785-5196-4a16-b791-6a342ad77b18/Fact-Sheet_LG-Hydrogen-Economy-UCITS-ETF-Hydrogen-Economy-UCITS-ETF-USD-Acc.pdf,2026-05-31,https://fundcentres.landg.com/srp/lit/7qeQjP/Prospectus_Legal-General-UCITS-ETF-Plc_23-02-2022.pdf,2022-02-23,https://fundcentres.landg.com/srp/documents-id/1bd346c8-367d-4017-91b9-980e0affdab5/KIID_LG-Hydrogen-Economy-UCITS-ETF-Hydrogen-Economy-UCITS-ETF-USD-Acc.pdf,2026-02-19
L&G Hydrogen Economy UCITS ETF,USD Acc,SIX Swiss Exchange,CHF,HTWO,IE00BMYDM794,BM90KV5,HTWO SW,A2QMAL,SOHYDRON,2021-02-10,530170255.39,2026-07-02,USD,530170255.39,2026-07-02,USD,0.49,-,Solactive Hydrogen Economy Index NTR,ETF,Equity,Thematic,Thematic equity,Article 9,8.6811,2026-07-02,USD,https://fundcentres.landg.com/srp/documents-id/3f365785-5196-4a16-b791-6a342ad77b18/Fact-Sheet_LG-Hydrogen-Economy-UCITS-ETF-Hydrogen-Economy-UCITS-ETF-USD-Acc.pdf,2026-05-31,https://fundcentres.landg.com/srp/lit/7qeQjP/Prospectus_Legal-General-UCITS-ETF-Plc_23-02-2022.pdf,2022-02-23,https://fundcentres.landg.com/srp/documents-id/1bd346c8-367d-4017-91b9-980e0affdab5/KIID_LG-Hydrogen-Economy-UCITS-ETF-Hydrogen-Economy-UCITS-ETF-USD-Acc.pdf,2026-02-19
